año,fecha,familia,id_ciudad,cantidad
2019,3,LLDPE BUT (M.I. 1)CA,BUCARAMANGA,6.0
2019,3,LLDPE BUT (M.I. 1)CA,CALDAS,6.0
2019,3,LLDPE BUT (M.I. 1)CA,CALI,15.875
2019,3,LLDPE BUT (M.I. 1)CA,CARTAGENA,57.1
2019,3,LLDPE BUT (M.I. 1)CA,CUCUTA,19.0
2019,3,LLDPE BUT (M.I. 1)CA,FUNZA,4.0
2019,3,LLDPE BUT (M.I. 1)CA,GALAPA,8.0
2019,3,LLDPE BUT (M.I. 1)CA,ITAGUI,1.0
2019,3,LLDPE BUT (M.I. 1)CA,LOS PATIOS,1.5
2019,3,LLDPE BUT (M.I. 1)CA,MEDELLIN,2.7
2019,3,LLDPE BUT (M.I. 1)CA,MOSQUERA,3.0
2019,3,LLDPE BUT (M.I. 1)CA,PIEDECUESTA,6.0
2019,3,LLDPE BUT (M.I. 1)CA,SABANETA,0.3
2019,3,LLDPE BUT (M.I. 1)CA,YUMBO,22.05
2019,3,LLDPE BUT (M.I. 2)SA,CALI,0.5
2019,3,LLDPE BUT (M.I. 2)SA,CUCUTA,9.0
2019,3,LLDPE HEXENO,MEDELLIN,23.5
2019,3,LLDPE HEXENO,MOSQUERA,5.0
2019,3,LLDPE INYECCION,BARRANQUILLA,1.5
2019,3,LLDPE INYECCION,BOGOTA,5.725
2019,3,LLDPE INYECCION,BUCARAMANGA,16.0
2019,3,LLDPE INYECCION,CALI,2.3
2019,3,LLDPE INYECCION,MEDELLIN,0.15
2019,3,MASTERB. BLANCO B.PE,ANTIGUO CUSCATLAN,14.0
2019,3,MASTERB. BLANCO B.PE,BARRANQUILLA,19.4
2019,3,MASTERB. BLANCO B.PE,BOGOTA,70.5
2019,3,MASTERB. BLANCO B.PE,BUCARAMANGA,1.7
2019,3,MASTERB. BLANCO B.PE,CALI,19.4
2019,3,MASTERB. BLANCO B.PE,CARTAGENA,157.725
2019,3,MASTERB. BLANCO B.PE,COTA,4.025
2019,3,MASTERB. BLANCO B.PE,CUCUTA,3.3
2019,3,MASTERB. BLANCO B.PE,DOSQUEBRADAS,1.05
2019,3,MASTERB. BLANCO B.PE,FUNZA,2.2
2019,3,MASTERB. BLANCO B.PE,GALAPA,1.5
2019,3,MASTERB. BLANCO B.PE,GINEBRA,3.0
2019,3,MASTERB. BLANCO B.PE,GUACHENE,10.025
2019,3,MASTERB. BLANCO B.PE,GUAYAQUIL,4.35
2019,3,MASTERB. BLANCO B.PE,HOSPITAL,3.25
2019,3,MASTERB. BLANCO B.PE,ITAGUI,25.075
2019,3,MASTERB. BLANCO B.PE,LA ESTRELLA,1.3
2019,3,MASTERB. BLANCO B.PE,LOS PATIOS,0.7
2019,3,MASTERB. BLANCO B.PE,MEDELLIN,2.85
2019,3,MASTERB. BLANCO B.PE,MOSQUERA,0.4
2019,3,MASTERB. BLANCO B.PE,PALMIRA,0.2
2019,3,MASTERB. BLANCO B.PE,PEREIRA,6.1
2019,3,MASTERB. BLANCO B.PE,SANTO DOMINGO,5.2
2019,3,MASTERB. BLANCO B.PE,SOACHA,0.5
2019,3,MASTERB. BLANCO B.PE,TOCANCIPA,0.4
2019,3,MASTERB. BLANCO B.PE,VILLA RICA,1.0
2019,3,MASTERB. BLANCO B.PE,YUMBO,30.1
2019,3,MASTERB. BLANCO B.PE,ZIPAQUIRA,0.5
2019,3,MASTERB. BLANCO B.PP,BOGOTA,3.075
2019,3,MASTERB. BLANCO B.PP,CALI,8.0
2019,3,MASTERB. BLANCO B.PP,CARTAGENA,34.45
2019,3,MASTERB. BLANCO B.PP,CHIA,0.3
2019,3,MASTERB. BLANCO B.PP,CUAUTITLAN IZCALLI,17.5
2019,3,MASTERB. BLANCO B.PP,CUCUTA,0.5
2019,3,MASTERB. BLANCO B.PP,ITAGUI,1.0
2019,3,MASTERB. BLANCO B.PP,MADRID,0.05
2019,3,MASTERB. BLANCO B.PP,MANIZALES,0.1
2019,3,MASTERB. BLANCO B.PP,PALMIRA,16.0
2019,3,MASTERB. BLANCO B.PP,REG DE MEXICO,2.0
2019,3,MASTERB. BLANCO B.PP,SOACHA,0.225
2019,3,MASTERB. BLANCO B.PS,BOGOTA,11.6
2019,3,MASTERB. BLANCO B.PS,CARTAGENA,47.375
2019,3,MASTERB. BLANCO B.PS,COPACABANA,0.8
2019,3,MASTERB. BLANCO B.PS,CUAUTITLAN IZCALLI,5.0
2019,3,MASTERB. BLANCO B.PS,FUNZA,3.5
2019,3,MASTERB. BLANCO B.PS,GIRARDOTA,0.05
2019,3,MASTERB. BLANCO B.PS,ITAGUI,1.0
2019,3,MASTERB. BLANCO B.PS,REG DE MEXICO,2.55
2019,3,MASTERB. NEGRO B.PE,ANTIGUO CUSCATLAN,12.0
2019,3,MASTERB. NEGRO B.PE,BARRANQUILLA,6.025
2019,3,MASTERB. NEGRO B.PE,BOGOTA,9.625
2019,3,MASTERB. NEGRO B.PE,BUCARAMANGA,2.2
2019,3,MASTERB. NEGRO B.PE,CALDAS,0.5
2019,3,MASTERB. NEGRO B.PE,CALI,5.7
2019,3,MASTERB. NEGRO B.PE,CARTAGENA,132.925
2019,3,MASTERB. NEGRO B.PE,COPACABANA,0.3
2019,3,MASTERB. NEGRO B.PE,COTA,27.6
2019,3,MASTERB. NEGRO B.PE,CUCUTA,11.0
2019,3,MASTERB. NEGRO B.PE,DOSQUEBRADAS,2.275
2019,3,MASTERB. NEGRO B.PE,FUNZA,0.525
2019,3,MASTERB. NEGRO B.PE,FUSAGASUGA,0.4
2019,3,MASTERB. NEGRO B.PE,GUARNE,1.5
2019,3,MASTERB. NEGRO B.PE,HOSPITAL,13.25
2019,3,MASTERB. NEGRO B.PE,ITAGUI,0.1
2019,3,MASTERB. NEGRO B.PE,LA ESTRELLA,0.525
2019,3,MASTERB. NEGRO B.PE,LOS PATIOS,0.5
2019,3,MASTERB. NEGRO B.PE,MANIZALES,0.1
2019,3,MASTERB. NEGRO B.PE,MEDELLIN,2.075
2019,3,MASTERB. NEGRO B.PE,PAVAS,3.0
2019,3,MASTERB. NEGRO B.PE,PEREIRA,0.5
2019,3,MASTERB. NEGRO B.PE,PUERTO TEJADA,0.35
2019,3,MASTERB. NEGRO B.PE,QUITO,10.0
2019,3,MASTERB. NEGRO B.PE,REG DE PANAMA,3.2
2019,3,MASTERB. NEGRO B.PE,SOACHA,9.0
2019,3,MASTERB. NEGRO B.PE,VILLANUEVA,38.125
2019,3,MASTERB. NEGRO B.PE,YOPAL,0.225
2019,3,MASTERB. NEGRO B.PP,BARRANQUILLA,0.6
2019,3,MASTERB. NEGRO B.PP,BOGOTA,13.3
2019,3,MASTERB. NEGRO B.PP,CAJICA,0.05
2019,3,MASTERB. NEGRO B.PP,CARTAGENA,27.625
2019,3,MASTERB. NEGRO B.PP,COTA,0.4
2019,3,MASTERB. NEGRO B.PP,DOSQUEBRADAS,0.4
2019,3,MASTERB. NEGRO B.PP,FUNZA,0.1
2019,3,MASTERB. NEGRO B.PP,ITAGUI,3.025
2019,3,MASTERB. NEGRO B.PP,MIRANDA,0.1
2019,3,MASTERB. NEGRO B.PP,PACORA,0.1
2019,3,MASTERB. NEGRO B.PP,SOACHA,0.6
2019,3,MASTERB. NEGRO B.PP,VILLA RICA,2.0
2019,3,MASTERB. NEGRO B.PP,YUMBO,0.4
2019,3,MASTERB. NEGRO B.PP,ZIPAQUIRA,0.2
2019,3,MASTERBATCH DE COLOR,BARRANQUILLA,2.301
2019,3,MASTERBATCH DE COLOR,BOGOTA,6.443
2019,3,MASTERBATCH DE COLOR,BUCARAMANGA,0.504
2019,3,MASTERBATCH DE COLOR,CAJICA,2.199
2019,3,MASTERBATCH DE COLOR,CALARCA,0.05
2019,3,MASTERBATCH DE COLOR,CALI,0.2
2019,3,MASTERBATCH DE COLOR,CALOTO,0.4
2019,3,MASTERBATCH DE COLOR,CARTAGENA,35.83
2019,3,MASTERBATCH DE COLOR,COTA,0.099
2019,3,MASTERBATCH DE COLOR,CUCUTA,0.1
2019,3,MASTERBATCH DE COLOR,CURRIDABAT,8.0
2019,3,MASTERBATCH DE COLOR,DOSQUEBRADAS,1.055
2019,3,MASTERBATCH DE COLOR,FUNZA,8.493
2019,3,MASTERBATCH DE COLOR,GIRARDOTA,0.1
2019,3,MASTERBATCH DE COLOR,GUACHENE,0.525
2019,3,MASTERBATCH DE COLOR,GUAYAQUIL,2.9
2019,3,MASTERBATCH DE COLOR,HOSPITAL,2.0
2019,3,MASTERBATCH DE COLOR,ITAGUI,1.625
2019,3,MASTERBATCH DE COLOR,LA ESTRELLA,2.23
2019,3,MASTERBATCH DE COLOR,LIMA,0.825
2019,3,MASTERBATCH DE COLOR,MADRID,0.9
2019,3,MASTERBATCH DE COLOR,MEDELLIN,9.724
2019,3,MASTERBATCH DE COLOR,MIRANDA,0.3
2019,3,MASTERBATCH DE COLOR,MOSQUERA,0.722
2019,3,MASTERBATCH DE COLOR,PEREIRA,0.15
2019,3,MASTERBATCH DE COLOR,PUERTO TEJADA,0.075
2019,3,MASTERBATCH DE COLOR,QUITO,2.8
2019,3,MASTERBATCH DE COLOR,RIONEGRO,0.503
2019,3,MASTERBATCH DE COLOR,SABANETA,0.298
2019,3,MASTERBATCH DE COLOR,SOROCABA,0.05
2019,3,MASTERBATCH DE COLOR,TOCANCIPA,1.771
2019,3,MASTERBATCH DE COLOR,VILLANUEVA,0.95
2019,3,MASTERBATCH DE COLOR,ZIPAQUIRA,0.5
2019,3,OTRO,BARRANQUILLA,4.36
2019,3,OTRO,BOGOTA,135.5
2019,3,OTRO,GUAYAQUIL,108.0
2019,3,OTROS COMPUESTOS,BOGOTA,14.525
2019,3,OTROS COMPUESTOS,CALI,5.0
2019,3,OTROS COMPUESTOS,CARTAGENA,18.05
2019,3,OTROS COMPUESTOS,GUAYAQUIL,0.004
2019,3,OTROS COMPUESTOS,LIMA,0.0428
2019,3,OTROS COMPUESTOS,MEDELLIN,1.0
2019,3,OTROS COMPUESTOS,PUERTO TEJADA,0.01
2019,3,OTROS COMPUESTOS,TOCANCIPA,0.5
2019,3,OTROS COMPUESTOS,TURBACO,3.0
2019,3,PP REF.FIBRA  VIDRIO,BOGOTA,2.15
2019,3,PP REF.FIBRA  VIDRIO,BUENOS AIRES,5.9
2019,3,PP REF.FIBRA  VIDRIO,CARTAGENA,63.425
2019,3,PP REF.FIBRA  VIDRIO,FUNZA,30.8
2019,3,PP REF.FIBRA  VIDRIO,MANIZALES,0.5
2019,3,PP REF.FIBRA  VIDRIO,MEDELLIN,2.225
2019,3,PP REF.FIBRA  VIDRIO,MIRANDA,2.175
2019,3,PP REF.FIBRA  VIDRIO,SANTIAGO DE CHILE,0.042
2019,3,PP REF.FIBRA  VIDRIO,ZONA FRANCA RIONEGRO ANTIOQUIA,2.675
2019,3,PP REFORZADO  CACO3,BOGOTA,78.65
2019,3,PP REFORZADO  CACO3,BUENOS AIRES,18.05
2019,3,PP REFORZADO  CACO3,CARTAGENA,25.25
2019,3,PP REFORZADO  CACO3,COTA,7.35
2019,3,PP REFORZADO  CACO3,ENVIGADO,0.5
2019,3,PP REFORZADO  CACO3,FUNZA,1.625
2019,3,PP REFORZADO  CACO3,REG DE MEXICO,0.05
2019,3,PP REFORZADO  CACO3,RIONEGRO,0.5
2019,3,PP REFORZADO  CACO3,SABANETA,0.05
2019,3,PP REFORZADO  TALCO,BARRANQUILLA,3.0
2019,3,PP REFORZADO  TALCO,BOGOTA,2.75
2019,3,PP REFORZADO  TALCO,CARTAGENA,11.375
2019,3,PP REFORZADO  TALCO,COPACABANA,1.1
2019,3,PP REFORZADO  TALCO,GIRARDOTA,0.2
2019,3,PP REFORZADO  TALCO,ITAGUI,0.4
2019,3,PP REFORZADO  TALCO,LA ESTRELLA,0.05
2019,3,PP REFORZADO  TALCO,MEDELLIN,1.8
2019,3,PP REFORZADO  TALCO,RIONEGRO,0.1
2019,3,PP Y OTRO MATERIALES,CARTAGENA,105.75
2019,3,RESINAS GRANULAR,CARTAGENA,57.608
2019,3,SEGUNDAS,BARRANQUILLA,0.004
2019,3,SEGUNDAS,BOGOTA,66.536
2019,3,SEGUNDAS,CALDAS,2.5
2019,3,SEGUNDAS,LA ESTRELLA,10.5
2019,3,SEGUNDAS,TOCANCIPA,24.504
2019,3,TERPOLIMEROS,BOGOTA,0.75
2019,3,TERPOLIMEROS,CALI,2.0
2019,3,TERPOLIMEROS,ITAMONTE,1.5
2019,3,TERPOLIMEROS,REG DE MEXICO,0.2
2019,3,TERPOLIMEROS,SOACHA,1.0
2019,4,ADITIVOS,ALTAMIRA,11.0
2019,4,ADITIVOS,BARRANQUILLA,4.475
2019,4,ADITIVOS,BOGOTA,7.05
2019,4,ADITIVOS,BUCARAMANGA,0.475
2019,4,ADITIVOS,CALI,3.2
2019,4,ADITIVOS,CARRIZAL,4.5
2019,4,ADITIVOS,CARTAGENA,79.1
2019,4,ADITIVOS,CIUDAD DE GUATEMALA,9.0
2019,4,ADITIVOS,COTA,0.1
2019,4,ADITIVOS,DOSQUEBRADAS,0.325
2019,4,ADITIVOS,ENVIGADO,0.15
2019,4,ADITIVOS,FUNZA,0.35
2019,4,ADITIVOS,GIRARDOTA,0.05
2019,4,ADITIVOS,GUACHENE,1.5
2019,4,ADITIVOS,GUAYAQUIL,10.5
2019,4,ADITIVOS,HAINA,5.75
2019,4,ADITIVOS,HOSPITAL,2.0
2019,4,ADITIVOS,ITAGUI,10.7
2019,4,ADITIVOS,LA ESTRELLA,0.25
2019,4,ADITIVOS,LIMA,9.5
2019,4,ADITIVOS,MEDELLIN,10.8
2019,4,ADITIVOS,MIXCO,11.8
2019,4,ADITIVOS,PEREIRA,0.1
2019,4,ADITIVOS,QUITO,0.002
2019,4,ADITIVOS,RIONEGRO,0.05
2019,4,ADITIVOS,SANTO DOMINGO,1.375
2019,4,ADITIVOS,YUMBO,0.125
2019,4,ADITIVOS,ZIPAQUIRA,1.125
2019,4,ANTIFIBRILANTES,BARRANQUILLA,2.875
2019,4,ANTIFIBRILANTES,BOGOTA,120.0
2019,4,ANTIFIBRILANTES,CALI,3.0
2019,4,ANTIFIBRILANTES,CARTAGENA,105.475
2019,4,ANTIFIBRILANTES,DOSQUEBRADAS,10.0
2019,4,ANTIFIBRILANTES,FUNZA,2.0
2019,4,ANTIFIBRILANTES,GIRON,0.675
2019,4,ANTIFIBRILANTES,ITAGUI,110.0
2019,4,ANTIFIBRILANTES,LA ESTRELLA,15.05
2019,4,ANTIFIBRILANTES,LIMA,50.0
2019,4,ANTIFIBRILANTES,MANIZALES,0.05
2019,4,ANTIFIBRILANTES,MEDELLIN,20.4
2019,4,ANTIFIBRILANTES,PATZICIA,48.0
2019,4,ANTIFIBRILANTES,PEREIRA,1.0
2019,4,ANTIFIBRILANTES,SANTIAGO DE SURCO,27.0
2019,4,ANTIFIBRILANTES,YUMBO,0.175
2019,4,ANTIFIBRILANTES,ZIPAQUIRA,2.0
2019,4,AYUDAS DE PROCESO,ARMENIA,5.0
2019,4,AYUDAS DE PROCESO,BARRANQUILLA,6.475
2019,4,AYUDAS DE PROCESO,BOGOTA,4.775
2019,4,AYUDAS DE PROCESO,BUCARAMANGA,1.0
2019,4,AYUDAS DE PROCESO,BUENOS AIRES,135.0
2019,4,AYUDAS DE PROCESO,CABEDELO,1.5
2019,4,AYUDAS DE PROCESO,CALI,13.1
2019,4,AYUDAS DE PROCESO,CARTAGENA,231.65
2019,4,AYUDAS DE PROCESO,COTA,6.0
2019,4,AYUDAS DE PROCESO,COTIA,0.05
2019,4,AYUDAS DE PROCESO,ENVIGADO,0.1
2019,4,AYUDAS DE PROCESO,GALAPA,4.0
2019,4,AYUDAS DE PROCESO,GIRARDOTA,17.1
2019,4,AYUDAS DE PROCESO,HAINA,23.0
2019,4,AYUDAS DE PROCESO,ITAGUI,6.7
2019,4,AYUDAS DE PROCESO,LOS PATIOS,8.0
2019,4,AYUDAS DE PROCESO,MANAUS,156.0
2019,4,AYUDAS DE PROCESO,MEDELLIN,14.1
2019,4,AYUDAS DE PROCESO,PALMIRA,1.0
2019,4,AYUDAS DE PROCESO,SAN JOSE- HONDURAS,6.25
2019,4,AYUDAS DE PROCESO,SANTO DOMINGO,89.975
2019,4,AYUDAS DE PROCESO,VILLANUEVA,23.975
2019,4,COLORANTES LIQUIDOS,CALI,0.16
2019,4,COMPUESTOS FLEXIBLES,BOGOTA,0.05
2019,4,COMPUESTOS FLEXIBLES,CARTAGENA,10.0
2019,4,COMPUESTOS FLEXIBLES,COTA,8.675
2019,4,COPOLIMERO IMPACTO,ATE,12.0
2019,4,COPOLIMERO IMPACTO,ATLACOMULCO,40.0
2019,4,COPOLIMERO IMPACTO,BARRANQUILLA,28.625
2019,4,COPOLIMERO IMPACTO,BELEN,15.0
2019,4,COPOLIMERO IMPACTO,BOGOTA,463.43495
2019,4,COPOLIMERO IMPACTO,BRASIL,51.0
2019,4,COPOLIMERO IMPACTO,BUCARAMANGA,6.7
2019,4,COPOLIMERO IMPACTO,BUENOS AIRES,108.5
2019,4,COPOLIMERO IMPACTO,CAJICA,1.0
2019,4,COPOLIMERO IMPACTO,CALI,306.65
2019,4,COPOLIMERO IMPACTO,CAMBUI,7.5
2019,4,COPOLIMERO IMPACTO,CANDELARIA,0.025
2019,4,COPOLIMERO IMPACTO,CARACAS,4.5
2019,4,COPOLIMERO IMPACTO,CARTAGENA,17.45
2019,4,COPOLIMERO IMPACTO,CHESHIRE,158.76
2019,4,COPOLIMERO IMPACTO,CHICLAYO,27.0
2019,4,COPOLIMERO IMPACTO,CIUDAD DE GUATEMALA,0.025
2019,4,COPOLIMERO IMPACTO,CIUDAD OBREGON,8.0
2019,4,COPOLIMERO IMPACTO,COPACABANA,0.4
2019,4,COPOLIMERO IMPACTO,COTA,33.1
2019,4,COPOLIMERO IMPACTO,CUCUTA,3.0
2019,4,COPOLIMERO IMPACTO,ENVIGADO,4.0
2019,4,COPOLIMERO IMPACTO,FUNZA,61.3
2019,4,COPOLIMERO IMPACTO,GINEBRA,17.0
2019,4,COPOLIMERO IMPACTO,GUACHENE,13.0
2019,4,COPOLIMERO IMPACTO,GUATEMALA,10.8
2019,4,COPOLIMERO IMPACTO,GUAYAQUIL,188.3
2019,4,COPOLIMERO IMPACTO,GUSTAVO A MADERO,24.5
2019,4,COPOLIMERO IMPACTO,HOUSTON,0.2
2019,4,COPOLIMERO IMPACTO,ITAGUI,42.0
2019,4,COPOLIMERO IMPACTO,ITAJAI,201.0
2019,4,COPOLIMERO IMPACTO,LA ESTRELLA,69.675
2019,4,COPOLIMERO IMPACTO,LA PAZ,3.0
2019,4,COPOLIMERO IMPACTO,LAMPA,51.0
2019,4,COPOLIMERO IMPACTO,LIMA,479.0
2019,4,COPOLIMERO IMPACTO,MADRID,0.2
2019,4,COPOLIMERO IMPACTO,MANIZALES,32.0
2019,4,COPOLIMERO IMPACTO,MARACAY,66.0
2019,4,COPOLIMERO IMPACTO,MEDELLIN,70.375
2019,4,COPOLIMERO IMPACTO,MIAMI,0.2
2019,4,COPOLIMERO IMPACTO,MIRANDA,3.0
2019,4,COPOLIMERO IMPACTO,PALMIRA,3.025
2019,4,COPOLIMERO IMPACTO,PEREIRA,61.15
2019,4,COPOLIMERO IMPACTO,PUEBLA,20.0
2019,4,COPOLIMERO IMPACTO,QUILICURA,67.75
2019,4,COPOLIMERO IMPACTO,REG DE MEXICO,160.0
2019,4,COPOLIMERO IMPACTO,REG DE PERU,54.0
2019,4,COPOLIMERO IMPACTO,RIONEGRO,26.8
2019,4,COPOLIMERO IMPACTO,SABANETA,0.675
2019,4,COPOLIMERO IMPACTO,SAINT-PLACIDE,72.0
2019,4,COPOLIMERO IMPACTO,SAN BERNARDO,54.0
2019,4,COPOLIMERO IMPACTO,SAN FRANCISCO DE DOS RIOS,5.0
2019,4,COPOLIMERO IMPACTO,SAN PEDRO SULA,48.0
2019,4,COPOLIMERO IMPACTO,SANTA CRUZ,5.0
2019,4,COPOLIMERO IMPACTO,SANTO DOMINGO,112.0
2019,4,COPOLIMERO IMPACTO,SOACHA,1.2
2019,4,COPOLIMERO IMPACTO,TABIO,3.0
2019,4,COPOLIMERO IMPACTO,TENJO,3.5
2019,4,COPOLIMERO IMPACTO,TEPANCO DE LOPEZ,20.0
2019,4,COPOLIMERO IMPACTO,TOCANCIPA,69.55
2019,4,COPOLIMERO IMPACTO,VILLA RICA,35.0
2019,4,COPOLIMERO IMPACTO,VILLANUEVA,72.0
2019,4,COPOLIMERO IMPACTO,VIRGINIA,32.0
2019,4,COPOLIMERO IMPACTO,YUMBO,30.1
2019,4,COPOLIMERO IMPACTO,ZIPAQUIRA,28.3
2019,4,COPOLIMERO RANDOM,ATE,15.0
2019,4,COPOLIMERO RANDOM,BARRANQUILLA,15.1
2019,4,COPOLIMERO RANDOM,BAYAMON,100.75
2019,4,COPOLIMERO RANDOM,BELEN,21.0
2019,4,COPOLIMERO RANDOM,BOGOTA,439.125
2019,4,COPOLIMERO RANDOM,BUCARAMANGA,2.5
2019,4,COPOLIMERO RANDOM,BUENOS AIRES,121.5
2019,4,COPOLIMERO RANDOM,CABEDELO,25.5
2019,4,COPOLIMERO RANDOM,CALI,34.925
2019,4,COPOLIMERO RANDOM,CALLAO,27.0
2019,4,COPOLIMERO RANDOM,CALOTO,8.0
2019,4,COPOLIMERO RANDOM,CAMBUI,7.5
2019,4,COPOLIMERO RANDOM,CARACAS,15.0
2019,4,COPOLIMERO RANDOM,CARRIZAL,10.5
2019,4,COPOLIMERO RANDOM,CARTAGENA,242.175
2019,4,COPOLIMERO RANDOM,CHESHIRE,68.9
2019,4,COPOLIMERO RANDOM,CIUDAD DE GUATEMALA,36.525
2019,4,COPOLIMERO RANDOM,CIUDAD DELGADO,12.0
2019,4,COPOLIMERO RANDOM,COPACABANA,7.625
2019,4,COPOLIMERO RANDOM,COTA,11.0
2019,4,COPOLIMERO RANDOM,CRICIUMA,25.5
2019,4,COPOLIMERO RANDOM,CUCUTA,3.0
2019,4,COPOLIMERO RANDOM,CUDAD DE PANAMA,25.0
2019,4,COPOLIMERO RANDOM,ENVIGADO,17.4
2019,4,COPOLIMERO RANDOM,FUNZA,9.85
2019,4,COPOLIMERO RANDOM,GIRARDOTA,7.7
2019,4,COPOLIMERO RANDOM,GUACHENE,16.0
2019,4,COPOLIMERO RANDOM,GUARNE,3.3
2019,4,COPOLIMERO RANDOM,GUAYAQUIL,13.3
2019,4,COPOLIMERO RANDOM,GUSTAVO A MADERO,24.5
2019,4,COPOLIMERO RANDOM,HUECHURABA,25.0
2019,4,COPOLIMERO RANDOM,ITAGUI,42.925
2019,4,COPOLIMERO RANDOM,ITAJAI,132.0
2019,4,COPOLIMERO RANDOM,ITAMONTE,25.5
2019,4,COPOLIMERO RANDOM,IZTACALCO,80.0
2019,4,COPOLIMERO RANDOM,JOAO PESSOA,51.0
2019,4,COPOLIMERO RANDOM,LA ESTRELLA,100.075
2019,4,COPOLIMERO RANDOM,LA PAZ,14.0
2019,4,COPOLIMERO RANDOM,LAMPA,25.5
2019,4,COPOLIMERO RANDOM,LIMA,271.0
2019,4,COPOLIMERO RANDOM,MADRID,5.0
2019,4,COPOLIMERO RANDOM,MANIZALES,63.325
2019,4,COPOLIMERO RANDOM,MANTA,6.75
2019,4,COPOLIMERO RANDOM,MARINILLA,0.05
2019,4,COPOLIMERO RANDOM,MEDELLIN,60.725
2019,4,COPOLIMERO RANDOM,MIRANDA,27.0
2019,4,COPOLIMERO RANDOM,MIXCO,24.0
2019,4,COPOLIMERO RANDOM,MOSQUERA,4.5
2019,4,COPOLIMERO RANDOM,NEIVA,0.025
2019,4,COPOLIMERO RANDOM,PEREIRA,34.0
2019,4,COPOLIMERO RANDOM,QUITO,108.125
2019,4,COPOLIMERO RANDOM,RIONEGRO,64.75
2019,4,COPOLIMERO RANDOM,SABANETA,63.4
2019,4,COPOLIMERO RANDOM,SAN FRANCISCO,50.0
2019,4,COPOLIMERO RANDOM,SAN JOSE- HONDURAS,1.25
2019,4,COPOLIMERO RANDOM,SAN SALVADOR,24.0
2019,4,COPOLIMERO RANDOM,SANTA CRUZ,20.0
2019,4,COPOLIMERO RANDOM,SANTO DOMINGO,8.75
2019,4,COPOLIMERO RANDOM,SOACHA,89.525
2019,4,COPOLIMERO RANDOM,SOLEDAD,3.0
2019,4,COPOLIMERO RANDOM,TOCANCIPA,5.0
2019,4,COPOLIMERO RANDOM,TULUA,3.0
2019,4,COPOLIMERO RANDOM,VARGINHA,13.5
2019,4,COPOLIMERO RANDOM,VILLA RICA,32.425
2019,4,COPOLIMERO RANDOM,VILLANUEVA,30.0
2019,4,COPOLIMERO RANDOM,YUMBO,26.5
2019,4,COPOLIMERO RANDOM,ZACAPU,120.0
2019,4,HDPE HMW BIMODAL,BARRANQUILLA,104.8
2019,4,HDPE HMW BIMODAL,BOGOTA,124.7
2019,4,HDPE HMW BIMODAL,BUCARAMANGA,23.875
2019,4,HDPE HMW BIMODAL,CALI,8.725
2019,4,HDPE HMW BIMODAL,CARTAGENA,16.45
2019,4,HDPE HMW BIMODAL,CUCUTA,188.0
2019,4,HDPE HMW BIMODAL,DOSQUEBRADAS,3.0
2019,4,HDPE HMW BIMODAL,GUAYAQUIL,23.375
2019,4,HDPE HMW BIMODAL,ITAGUI,12.5
2019,4,HDPE HMW BIMODAL,LIMA,172.75
2019,4,HDPE HMW BIMODAL,LOS PATIOS,6.0
2019,4,HDPE HMW BIMODAL,MAGANGUE,20.0
2019,4,HDPE HMW BIMODAL,MEDELLIN,17.05
2019,4,HDPE HMW BIMODAL,MOSQUERA,68.0
2019,4,HDPE HMW BIMODAL,PIEDECUESTA,5.0
2019,4,HDPE HMW BIMODAL,REG DE ECUADOR,91.5
2019,4,HDPE HMW BIMODAL,SABANETA,3.8
2019,4,HDPE INYEC M.I.17-20,BOGOTA,5.0
2019,4,HDPE INYEC M.I.17-20,PALMIRA,0.55
2019,4,HDPE INYEC(M.I.6-10),FACATATIVA,0.3
2019,4,HDPE INYEC(M.I.6-10),ITAGUI,0.5
2019,4,HDPE SOPLADO,BARRANQUILLA,0.5
2019,4,HDPE SOPLADO,BOGOTA,51.675
2019,4,HDPE SOPLADO,CALI,49.975
2019,4,HDPE SOPLADO,CANDELARIA,2.5
2019,4,HDPE SOPLADO,CIENAGA,1.0
2019,4,HDPE SOPLADO,GUAYAQUIL,0.7
2019,4,HDPE SOPLADO,ITAGUI,10.1
2019,4,HDPE SOPLADO,LA ESTRELLA,16.975
2019,4,HDPE SOPLADO,MANIZALES,0.2
2019,4,HDPE SOPLADO,MEDELLIN,2.0
2019,4,HDPE SOPLADO,MOSQUERA,0.05
2019,4,HDPE SOPLADO,SABANETA,4.0
2019,4,HDPE SOPLADO,SOACHA,44.0
2019,4,HDPE SOPLADO,YOPAL,0.825
2019,4,HDPE SOPLADO (HMW),BOGOTA,0.1
2019,4,HDPE SOPLADO (HMW),LA ESTRELLA,0.05
2019,4,HDPE SOPLADO FORMOLE,BOGOTA,0.2
2019,4,HDPE SOPLADO FORMOLE,CALI,1.45
2019,4,HDPE SOPLADO FORMOLE,MEDELLIN,0.5
2019,4,HDPE SOPLADO FORMOLE,YUMBO,0.15
2019,4,HOMOPOLIMERO,ANTIGUO CUSCATLAN,24.0
2019,4,HOMOPOLIMERO,ARAQUARI,25.5
2019,4,HOMOPOLIMERO,ATE,27.0
2019,4,HOMOPOLIMERO,BARQUISIMETO,12.0
2019,4,HOMOPOLIMERO,BARRANQUILLA,150.225
2019,4,HOMOPOLIMERO,BAYAMON,20.4
2019,4,HOMOPOLIMERO,BELEN,6.0
2019,4,HOMOPOLIMERO,BELLO,0.5
