,tiempo,producto,transporte,origen,destino,costo,valor_decision
2489,1,MASTERB. BLANCO B.PE,1.0,CGNA_PLANT,BUCARAMANGA,97059.0,0.0
2490,1,MASTERB. BLANCO B.PE,1.0,CGNA_PLANT,CALI,173000.0,0.0
2491,1,MASTERB. BLANCO B.PE,1.0,CGNA_PLANT,CARTAGENA,1000.0,0.0
2492,1,MASTERB. BLANCO B.PE,1.0,CGNA_PLANT,CUCUTA,154000.0,0.0
2493,1,MASTERB. BLANCO B.PE,1.0,CGNA_PLANT,GINEBRA,160000.0,0.0
2494,1,MASTERB. BLANCO B.PE,1.0,CGNA_PLANT,MEDELLIN,153600.0,0.0
2495,1,MASTERB. BLANCO B.PE,1.0,CGNA_PLANT,PEREIRA,176380.0,0.0
2496,1,MASTERB. BLANCO B.PE,1.0,CGNA_PLANT,TOCANCIPA,160000.0,0.0
2497,1,MASTERB. BLANCO B.PE,4.5,ABOD,BARRANQUILLA,1580000.0,0.0
2498,1,MASTERB. BLANCO B.PE,8.5,ABOD,BARRANQUILLA,2190000.0,0.0
2499,1,MASTERB. BLANCO B.PE,17.0,ABOD,BARRANQUILLA,2310000.0,0.0
2500,1,MASTERB. BLANCO B.PE,34.0,ABOD,BARRANQUILLA,3400000.0,0.0
2501,1,MASTERB. BLANCO B.PE,4.5,ABOD,BOGOTA,1135000.0,0.0
2502,1,MASTERB. BLANCO B.PE,8.5,ABOD,BOGOTA,1580000.0,0.0
2503,1,MASTERB. BLANCO B.PE,17.0,ABOD,BOGOTA,2735000.0,0.0
2504,1,MASTERB. BLANCO B.PE,34.0,ABOD,BOGOTA,3150000.0,0.0
2505,1,MASTERB. BLANCO B.PE,4.5,ABOD,BUCARAMANGA,1455000.0,0.0
2506,1,MASTERB. BLANCO B.PE,8.5,ABOD,BUCARAMANGA,1660000.0,0.0
2507,1,MASTERB. BLANCO B.PE,17.0,ABOD,BUCARAMANGA,2610000.0,0.0
2508,1,MASTERB. BLANCO B.PE,34.0,ABOD,BUCARAMANGA,3820000.0,0.0
2509,1,MASTERB. BLANCO B.PE,1.0,ABOD,CALDAS,64488.0,0.2
2510,1,MASTERB. BLANCO B.PE,4.5,ABOD,CALI,1135000.0,0.0
2511,1,MASTERB. BLANCO B.PE,8.5,ABOD,CALI,1580000.0,0.0
2512,1,MASTERB. BLANCO B.PE,17.0,ABOD,CALI,2735000.0,0.0
2513,1,MASTERB. BLANCO B.PE,34.0,ABOD,CALI,3860000.0,0.0
2514,1,MASTERB. BLANCO B.PE,4.5,ABOD,CARTAGENA,1580000.0,0.0
2515,1,MASTERB. BLANCO B.PE,8.5,ABOD,CARTAGENA,2190000.0,0.0
2516,1,MASTERB. BLANCO B.PE,17.0,ABOD,CARTAGENA,2650000.0,0.0
2517,1,MASTERB. BLANCO B.PE,34.0,ABOD,CARTAGENA,3400000.0,0.0
2518,1,MASTERB. BLANCO B.PE,4.5,ABOD,CUCUTA,1700000.0,0.0
2519,1,MASTERB. BLANCO B.PE,8.5,ABOD,CUCUTA,2065000.0,0.0
2520,1,MASTERB. BLANCO B.PE,17.0,ABOD,CUCUTA,3560000.0,0.0
2521,1,MASTERB. BLANCO B.PE,34.0,ABOD,CUCUTA,4130000.0,0.0
2522,1,MASTERB. BLANCO B.PE,4.5,ABOD,GALAPA,1580000.0,0.0
2523,1,MASTERB. BLANCO B.PE,8.5,ABOD,GALAPA,2190000.0,0.0
2524,1,MASTERB. BLANCO B.PE,17.0,ABOD,GALAPA,2310000.0,0.0
2525,1,MASTERB. BLANCO B.PE,34.0,ABOD,GALAPA,3400000.0,0.014705882352941176
2526,1,MASTERB. BLANCO B.PE,1.0,ABOD,ITAGUI,64488.0,3.4
2527,1,MASTERB. BLANCO B.PE,1.0,ABOD,LA ESTRELLA,64488.0,0.3
2528,1,MASTERB. BLANCO B.PE,4.5,ABOD,LOS PATIOS,1700000.0,0.0
2529,1,MASTERB. BLANCO B.PE,8.5,ABOD,LOS PATIOS,2065000.0,0.0
2530,1,MASTERB. BLANCO B.PE,17.0,ABOD,LOS PATIOS,3560000.0,0.0
2531,1,MASTERB. BLANCO B.PE,34.0,ABOD,LOS PATIOS,4130000.0,0.022058823529411766
2532,1,MASTERB. BLANCO B.PE,1.0,ABOD,MEDELLIN,64488.0,0.0
2533,1,MASTERB. BLANCO B.PE,4.5,ABOD,PEREIRA,1135000.0,0.0
2534,1,MASTERB. BLANCO B.PE,8.5,ABOD,PEREIRA,1240000.0,0.0
2535,1,MASTERB. BLANCO B.PE,17.0,ABOD,PEREIRA,1940000.0,0.0
2536,1,MASTERB. BLANCO B.PE,34.0,ABOD,PEREIRA,3600000.0,0.0
2537,1,MASTERB. BLANCO B.PE,4.5,CBOD,BARRANQUILLA,2425000.0,0.0
2538,1,MASTERB. BLANCO B.PE,8.5,CBOD,BARRANQUILLA,2990000.0,0.0
2539,1,MASTERB. BLANCO B.PE,17.0,CBOD,BARRANQUILLA,4750000.0,0.0
2540,1,MASTERB. BLANCO B.PE,34.0,CBOD,BARRANQUILLA,6190000.0,0.0
2541,1,MASTERB. BLANCO B.PE,4.5,CBOD,BOGOTA,1085000.0,0.0
2542,1,MASTERB. BLANCO B.PE,8.5,CBOD,BOGOTA,1495000.0,0.0
2543,1,MASTERB. BLANCO B.PE,17.0,CBOD,BOGOTA,3180000.0,0.0
2544,1,MASTERB. BLANCO B.PE,34.0,CBOD,BOGOTA,4390000.0,0.0
2545,1,MASTERB. BLANCO B.PE,4.5,CBOD,BUCARAMANGA,2425000.0,0.0
2546,1,MASTERB. BLANCO B.PE,8.5,CBOD,BUCARAMANGA,2990000.0,0.0
2547,1,MASTERB. BLANCO B.PE,17.0,CBOD,BUCARAMANGA,4750000.0,0.0
2548,1,MASTERB. BLANCO B.PE,34.0,CBOD,BUCARAMANGA,6190000.0,0.0
2549,1,MASTERB. BLANCO B.PE,1.0,CBOD,CALI,64488.0,0.0
2550,1,MASTERB. BLANCO B.PE,4.5,CBOD,CARTAGENA,2425000.0,0.0
2551,1,MASTERB. BLANCO B.PE,8.5,CBOD,CARTAGENA,2990000.0,0.0
2552,1,MASTERB. BLANCO B.PE,17.0,CBOD,CARTAGENA,4750000.0,0.0
2553,1,MASTERB. BLANCO B.PE,34.0,CBOD,CARTAGENA,6190000.0,0.0
2554,1,MASTERB. BLANCO B.PE,4.5,CBOD,CUCUTA,2580000.0,0.0
2555,1,MASTERB. BLANCO B.PE,8.5,CBOD,CUCUTA,4645000.0,0.0
2556,1,MASTERB. BLANCO B.PE,17.0,CBOD,CUCUTA,5880000.0,0.0
2557,1,MASTERB. BLANCO B.PE,34.0,CBOD,CUCUTA,6300000.0,0.0
2558,1,MASTERB. BLANCO B.PE,4.5,CBOD,DOSQUEBRADAS,805577.0,0.0
2559,1,MASTERB. BLANCO B.PE,8.5,CBOD,DOSQUEBRADAS,1166447.0,0.07058823529411765
2560,1,MASTERB. BLANCO B.PE,4.5,CBOD,GALAPA,2425000.0,0.0
2561,1,MASTERB. BLANCO B.PE,8.5,CBOD,GALAPA,2990000.0,0.0
2562,1,MASTERB. BLANCO B.PE,17.0,CBOD,GALAPA,4750000.0,0.0
2563,1,MASTERB. BLANCO B.PE,34.0,CBOD,GALAPA,6190000.0,0.0
2564,1,MASTERB. BLANCO B.PE,4.5,CBOD,GINEBRA,376092.0,0.0
2565,1,MASTERB. BLANCO B.PE,8.5,CBOD,GINEBRA,501662.0,0.0
2566,1,MASTERB. BLANCO B.PE,4.5,CBOD,GUACHENE,483345.0,0.0
2567,1,MASTERB. BLANCO B.PE,8.5,CBOD,GUACHENE,558671.0,2.9441176470588233
2568,1,MASTERB. BLANCO B.PE,4.5,CBOD,LOS PATIOS,2580000.0,0.0
2569,1,MASTERB. BLANCO B.PE,8.5,CBOD,LOS PATIOS,4645000.0,0.0
2570,1,MASTERB. BLANCO B.PE,17.0,CBOD,LOS PATIOS,5880000.0,0.0
2571,1,MASTERB. BLANCO B.PE,34.0,CBOD,LOS PATIOS,6300000.0,0.0
2572,1,MASTERB. BLANCO B.PE,4.5,CBOD,MEDELLIN,1085000.0,0.0
2573,1,MASTERB. BLANCO B.PE,8.5,CBOD,MEDELLIN,1495000.0,0.0
2574,1,MASTERB. BLANCO B.PE,17.0,CBOD,MEDELLIN,3400000.0,0.0
2575,1,MASTERB. BLANCO B.PE,34.0,CBOD,MEDELLIN,4390000.0,0.0
2576,1,MASTERB. BLANCO B.PE,1.0,CBOD,MIRANDA,64488.0,0.025
2577,1,MASTERB. BLANCO B.PE,1.0,CBOD,PALMIRA,64488.0,0.15
2578,1,MASTERB. BLANCO B.PE,4.5,CBOD,PEREIRA,805577.0,0.0
2579,1,MASTERB. BLANCO B.PE,8.5,CBOD,PEREIRA,1166447.0,0.0
2580,1,MASTERB. BLANCO B.PE,4.5,CBOD,PUERTO TEJADA,483345.0,0.0
2581,1,MASTERB. BLANCO B.PE,8.5,CBOD,PUERTO TEJADA,558671.0,0.0058823529411764705
2582,1,MASTERB. BLANCO B.PE,1.0,CBOD,YUMBO,64488.0,30.075
2583,1,MASTERB. BLANCO B.PE,4.5,BBOD,BARRANQUILLA,1930000.0,0.0
2584,1,MASTERB. BLANCO B.PE,8.5,BBOD,BARRANQUILLA,2270000.0,0.0
2585,1,MASTERB. BLANCO B.PE,17.0,BBOD,BARRANQUILLA,3200000.0,0.0
2586,1,MASTERB. BLANCO B.PE,34.0,BBOD,BARRANQUILLA,5025000.0,0.0
2587,1,MASTERB. BLANCO B.PE,1.0,BBOD,BOGOTA,64488.0,0.0
2588,1,MASTERB. BLANCO B.PE,4.5,BBOD,BUCARAMANGA,1160000.0,0.0
2589,1,MASTERB. BLANCO B.PE,8.5,BBOD,BUCARAMANGA,1640000.0,0.0
2590,1,MASTERB. BLANCO B.PE,17.0,BBOD,BUCARAMANGA,3075000.0,0.0
2591,1,MASTERB. BLANCO B.PE,34.0,BBOD,BUCARAMANGA,4365000.0,0.0
2592,1,MASTERB. BLANCO B.PE,4.5,BBOD,CALI,1135000.0,0.0
2593,1,MASTERB. BLANCO B.PE,8.5,BBOD,CALI,1540000.0,0.0
2594,1,MASTERB. BLANCO B.PE,17.0,BBOD,CALI,2840000.0,0.0
2595,1,MASTERB. BLANCO B.PE,34.0,BBOD,CALI,4265000.0,0.0
2596,1,MASTERB. BLANCO B.PE,4.5,BBOD,CARTAGENA,1930000.0,0.0
2597,1,MASTERB. BLANCO B.PE,8.5,BBOD,CARTAGENA,2270000.0,0.0
2598,1,MASTERB. BLANCO B.PE,17.0,BBOD,CARTAGENA,3200000.0,0.0
2599,1,MASTERB. BLANCO B.PE,34.0,BBOD,CARTAGENA,5025000.0,0.0
2600,1,MASTERB. BLANCO B.PE,4.5,BBOD,COTA,80584.0,0.9722222222222222
2601,1,MASTERB. BLANCO B.PE,4.5,BBOD,CUCUTA,1880000.0,0.0
2602,1,MASTERB. BLANCO B.PE,8.5,BBOD,CUCUTA,2250000.0,0.0
2603,1,MASTERB. BLANCO B.PE,17.0,BBOD,CUCUTA,3150000.0,0.0
2604,1,MASTERB. BLANCO B.PE,34.0,BBOD,CUCUTA,4880000.0,0.0
2605,1,MASTERB. BLANCO B.PE,1.0,BBOD,FUNZA,80584.0,1.7
2606,1,MASTERB. BLANCO B.PE,4.5,BBOD,GALAPA,1930000.0,0.0
2607,1,MASTERB. BLANCO B.PE,8.5,BBOD,GALAPA,2270000.0,0.0
2608,1,MASTERB. BLANCO B.PE,17.0,BBOD,GALAPA,3200000.0,0.0
2609,1,MASTERB. BLANCO B.PE,34.0,BBOD,GALAPA,5025000.0,0.0
2610,1,MASTERB. BLANCO B.PE,4.5,BBOD,LOS PATIOS,1880000.0,0.0
2611,1,MASTERB. BLANCO B.PE,8.5,BBOD,LOS PATIOS,2250000.0,0.0
2612,1,MASTERB. BLANCO B.PE,17.0,BBOD,LOS PATIOS,3150000.0,0.0
2613,1,MASTERB. BLANCO B.PE,34.0,BBOD,LOS PATIOS,4880000.0,0.0
2614,1,MASTERB. BLANCO B.PE,4.5,BBOD,MADRID,80584.0,0.022222222222222223
2615,1,MASTERB. BLANCO B.PE,4.5,BBOD,MEDELLIN,1160000.0,0.0
2616,1,MASTERB. BLANCO B.PE,8.5,BBOD,MEDELLIN,1580000.0,0.0
2617,1,MASTERB. BLANCO B.PE,17.0,BBOD,MEDELLIN,2950000.0,0.0
2618,1,MASTERB. BLANCO B.PE,34.0,BBOD,MEDELLIN,4365000.0,0.0
2619,1,MASTERB. BLANCO B.PE,4.5,BBOD,MOSQUERA,80584.0,0.08888888888888889
2620,1,MASTERB. BLANCO B.PE,4.5,BBOD,PEREIRA,1135000.0,0.0
2621,1,MASTERB. BLANCO B.PE,8.5,BBOD,PEREIRA,1540000.0,0.0
2622,1,MASTERB. BLANCO B.PE,17.0,BBOD,PEREIRA,2800000.0,0.0
2623,1,MASTERB. BLANCO B.PE,34.0,BBOD,PEREIRA,4220000.0,0.0
2624,1,MASTERB. BLANCO B.PE,1.0,BBOD,SOACHA,80584.0,1.1
2625,1,MASTERB. BLANCO B.PE,4.5,BBOD,TOCANCIPA,80584.0,0.0
2626,1,MASTERB. BLANCO B.PE,40.0,CGNA_PORT,ANTIGUO CUSCATLAN,6743683.7,0.6
2627,1,MASTERB. BLANCO B.PE,40.0,CGNA_PORT,CARACAS,5641332.2,0.003125
2628,1,MASTERB. BLANCO B.PE,40.0,CGNA_PORT,CHICLAYO,2056433.5,0.075
2629,1,MASTERB. BLANCO B.PE,40.0,CGNA_PORT,CIUDAD DE GUATEMALA,5193300.4,0.2
2630,1,MASTERB. BLANCO B.PE,40.0,CGNA_PORT,CIUDAD OBREGON,5922958.2,0.0125
2631,1,MASTERB. BLANCO B.PE,40.0,CGNA_PORT,GUAYAQUIL,2398098.0,0.14750000000000002
2632,1,MASTERB. BLANCO B.PE,40.0,CGNA_PORT,LIMA,2056433.5,0.0025
2633,1,MASTERB. BLANCO B.PE,40.0,CGNA_PORT,MANAUS,2236613.2,0.5
2634,1,MASTERB. BLANCO B.PE,40.0,CGNA_PORT,MIXCO,5193300.4,0.0125
2635,1,MASTERB. BLANCO B.PE,40.0,CGNA_PORT,SANTO DOMINGO,3016962.0,0.78125
2636,1,MASTERB. BLANCO B.PE,1.0,MB_PLANT,BARRANQUILLA,80000.0,11.225
2637,1,MASTERB. BLANCO B.PE,1.0,MB_PLANT,BOGOTA,166400.0,91.65
2638,1,MASTERB. BLANCO B.PE,1.0,MB_PLANT,BUCARAMANGA,97059.0,1.0
2639,1,MASTERB. BLANCO B.PE,1.0,MB_PLANT,CALI,173000.0,10.35
2640,1,MASTERB. BLANCO B.PE,1.0,MB_PLANT,CARTAGENA,1000.0,159.6
2641,1,MASTERB. BLANCO B.PE,1.0,MB_PLANT,CUCUTA,154000.0,3.3
2642,1,MASTERB. BLANCO B.PE,1.0,MB_PLANT,GINEBRA,160000.0,3.0
2643,1,MASTERB. BLANCO B.PE,1.0,MB_PLANT,MEDELLIN,153600.0,3.4
2644,1,MASTERB. BLANCO B.PE,1.0,MB_PLANT,PEREIRA,176380.0,0.875
2645,1,MASTERB. BLANCO B.PE,1.0,MB_PLANT,TOCANCIPA,160000.0,4.05
2646,1,MASTERB. BLANCO B.PE,,CGNA_CEDI_ALMACENAMIENTO,CGNA_CEDI_ALMACENAMIENTO,17602.5,0.0
2647,1,MASTERB. BLANCO B.PE,,ABOD_ALMACENAMIENTO,ABOD_ALMACENAMIENTO,30129.0,0.0
2648,1,MASTERB. BLANCO B.PE,,BBOD_ALMACENAMIENTO,BBOD_ALMACENAMIENTO,30129.0,0.0
2649,1,MASTERB. BLANCO B.PE,,CBOD_ALMACENAMIENTO,CBOD_ALMACENAMIENTO,30129.0,0.0
2650,1,MASTERB. BLANCO B.PE,,CGNA_PLANT_ALMACENAMIENTO,CGNA_PLANT_ALMACENAMIENTO,0.0,0.0
2651,1,MASTERB. BLANCO B.PE,,MB_PLANT_ALMACENAMIENTO,MB_PLANT_ALMACENAMIENTO,0.0,0.0
2652,1,MASTERB. BLANCO B.PP,4.5,BUEN_PORT,CGNA_PLANT,2425000.0,0.0
2653,1,MASTERB. BLANCO B.PP,8.5,BUEN_PORT,CGNA_PLANT,2990000.0,0.0
2654,1,MASTERB. BLANCO B.PP,17.0,BUEN_PORT,CGNA_PLANT,4750000.0,0.0
2655,1,MASTERB. BLANCO B.PP,34.0,BUEN_PORT,CGNA_PLANT,6190000.0,0.0
2656,1,MASTERB. BLANCO B.PP,4.5,BUEN_PORT,ABOD,1085000.0,0.0
2657,1,MASTERB. BLANCO B.PP,8.5,BUEN_PORT,ABOD,1495000.0,0.0
2658,1,MASTERB. BLANCO B.PP,17.0,BUEN_PORT,ABOD,3400000.0,0.0
2659,1,MASTERB. BLANCO B.PP,34.0,BUEN_PORT,ABOD,4390000.0,0.0
2660,1,MASTERB. BLANCO B.PP,1.0,BUEN_PORT,CBOD,64488.0,0.0
2661,1,MASTERB. BLANCO B.PP,4.5,BUEN_PORT,BBOD,1085000.0,0.0
2662,1,MASTERB. BLANCO B.PP,8.5,BUEN_PORT,BBOD,1495000.0,0.0
2663,1,MASTERB. BLANCO B.PP,17.0,BUEN_PORT,BBOD,3180000.0,0.0
2664,1,MASTERB. BLANCO B.PP,34.0,BUEN_PORT,BBOD,4390000.0,0.0
2665,1,MASTERB. BLANCO B.PP,4.5,BUEN_PORT,CGNA_CEDI,2425000.0,0.0
2666,1,MASTERB. BLANCO B.PP,8.5,BUEN_PORT,CGNA_CEDI,2990000.0,0.0
2667,1,MASTERB. BLANCO B.PP,17.0,BUEN_PORT,CGNA_CEDI,4750000.0,0.0
2668,1,MASTERB. BLANCO B.PP,34.0,BUEN_PORT,CGNA_CEDI,6190000.0,0.0
2669,1,MASTERB. BLANCO B.PP,999.0,CGNA_PLANT,CGNA_PORT,1.0,0.0
2670,1,MASTERB. BLANCO B.PP,1.0,CGNA_PLANT,ABOD,153600.0,0.0
2671,1,MASTERB. BLANCO B.PP,1.0,CGNA_PLANT,CBOD,173000.0,0.0
2672,1,MASTERB. BLANCO B.PP,1.0,CGNA_PLANT,BBOD,166400.0,0.0
2673,1,MASTERB. BLANCO B.PP,1.0,CGNA_PORT,CGNA_PLANT,64488.0,0.0
2674,1,MASTERB. BLANCO B.PP,999.0,MB_PLANT,CGNA_PORT,1.0,0.0015015015015015015
2675,1,MASTERB. BLANCO B.PP,1.0,MB_PLANT,ABOD,153600.0,0.075
2676,1,MASTERB. BLANCO B.PP,1.0,MB_PLANT,CBOD,173000.0,0.0
2677,1,MASTERB. BLANCO B.PP,1.0,MB_PLANT,BBOD,166400.0,0.875
2678,1,MASTERB. BLANCO B.PP,1.0,CGNA_PLANT,BOGOTA,166400.0,0.0
2679,1,MASTERB. BLANCO B.PP,1.0,CGNA_PLANT,CALI,173000.0,0.0
2680,1,MASTERB. BLANCO B.PP,1.0,CGNA_PLANT,CARTAGENA,1000.0,0.0
2681,1,MASTERB. BLANCO B.PP,4.5,ABOD,BOGOTA,1135000.0,0.0
2682,1,MASTERB. BLANCO B.PP,8.5,ABOD,BOGOTA,1580000.0,0.0
2683,1,MASTERB. BLANCO B.PP,17.0,ABOD,BOGOTA,2735000.0,0.0
2684,1,MASTERB. BLANCO B.PP,34.0,ABOD,BOGOTA,3150000.0,0.0
2685,1,MASTERB. BLANCO B.PP,4.5,ABOD,CALI,1135000.0,0.0
2686,1,MASTERB. BLANCO B.PP,8.5,ABOD,CALI,1580000.0,0.0
2687,1,MASTERB. BLANCO B.PP,17.0,ABOD,CALI,2735000.0,0.0
2688,1,MASTERB. BLANCO B.PP,34.0,ABOD,CALI,3860000.0,0.0
2689,1,MASTERB. BLANCO B.PP,4.5,ABOD,CARTAGENA,1580000.0,0.0
2690,1,MASTERB. BLANCO B.PP,8.5,ABOD,CARTAGENA,2190000.0,0.0
2691,1,MASTERB. BLANCO B.PP,17.0,ABOD,CARTAGENA,2650000.0,0.0
2692,1,MASTERB. BLANCO B.PP,34.0,ABOD,CARTAGENA,3400000.0,0.0
2693,1,MASTERB. BLANCO B.PP,4.5,ABOD,MANIZALES,1075000.0,0.0
2694,1,MASTERB. BLANCO B.PP,8.5,ABOD,MANIZALES,1220000.0,0.0
2695,1,MASTERB. BLANCO B.PP,17.0,ABOD,MANIZALES,2000000.0,0.0
2696,1,MASTERB. BLANCO B.PP,34.0,ABOD,MANIZALES,3600000.0,0.0022058823529411764
2697,1,MASTERB. BLANCO B.PP,4.5,CBOD,BOGOTA,1085000.0,0.0
2698,1,MASTERB. BLANCO B.PP,8.5,CBOD,BOGOTA,1495000.0,0.0
2699,1,MASTERB. BLANCO B.PP,17.0,CBOD,BOGOTA,3180000.0,0.0
2700,1,MASTERB. BLANCO B.PP,34.0,CBOD,BOGOTA,4390000.0,0.0
2701,1,MASTERB. BLANCO B.PP,1.0,CBOD,CALI,64488.0,0.0
2702,1,MASTERB. BLANCO B.PP,4.5,CBOD,CARTAGENA,2425000.0,0.0
2703,1,MASTERB. BLANCO B.PP,8.5,CBOD,CARTAGENA,2990000.0,0.0
2704,1,MASTERB. BLANCO B.PP,17.0,CBOD,CARTAGENA,4750000.0,0.0
2705,1,MASTERB. BLANCO B.PP,34.0,CBOD,CARTAGENA,6190000.0,0.0
2706,1,MASTERB. BLANCO B.PP,4.5,CBOD,MANIZALES,805577.0,0.0
2707,1,MASTERB. BLANCO B.PP,8.5,CBOD,MANIZALES,1166447.0,0.0
2708,1,MASTERB. BLANCO B.PP,1.0,BBOD,BOGOTA,64488.0,0.0
2709,1,MASTERB. BLANCO B.PP,4.5,BBOD,CALI,1135000.0,0.0
2710,1,MASTERB. BLANCO B.PP,8.5,BBOD,CALI,1540000.0,0.0
2711,1,MASTERB. BLANCO B.PP,17.0,BBOD,CALI,2840000.0,0.0
2712,1,MASTERB. BLANCO B.PP,34.0,BBOD,CALI,4265000.0,0.0
2713,1,MASTERB. BLANCO B.PP,4.5,BBOD,CARTAGENA,1930000.0,0.0
2714,1,MASTERB. BLANCO B.PP,8.5,BBOD,CARTAGENA,2270000.0,0.0
2715,1,MASTERB. BLANCO B.PP,17.0,BBOD,CARTAGENA,3200000.0,0.0
2716,1,MASTERB. BLANCO B.PP,34.0,BBOD,CARTAGENA,5025000.0,0.0
2717,1,MASTERB. BLANCO B.PP,4.5,BBOD,CHIA,362628.0,0.06666666666666667
2718,1,MASTERB. BLANCO B.PP,4.5,BBOD,MADRID,80584.0,0.016666666666666666
2719,1,MASTERB. BLANCO B.PP,4.5,BBOD,MANIZALES,1135000.0,0.0
2720,1,MASTERB. BLANCO B.PP,8.5,BBOD,MANIZALES,1540000.0,0.0
2721,1,MASTERB. BLANCO B.PP,17.0,BBOD,MANIZALES,2800000.0,0.0
2722,1,MASTERB. BLANCO B.PP,34.0,BBOD,MANIZALES,4220000.0,0.0
2723,1,MASTERB. BLANCO B.PP,1.0,BBOD,SOACHA,80584.0,0.5
2724,1,MASTERB. BLANCO B.PP,40.0,CGNA_PORT,MIGUEL HIDALGO,5922958.2,0.0375
2725,1,MASTERB. BLANCO B.PP,1.0,MB_PLANT,BOGOTA,166400.0,1.15
2726,1,MASTERB. BLANCO B.PP,1.0,MB_PLANT,CALI,173000.0,6.0
2727,1,MASTERB. BLANCO B.PP,1.0,MB_PLANT,CARTAGENA,1000.0,11.95
2728,1,MASTERB. BLANCO B.PP,,CGNA_CEDI_ALMACENAMIENTO,CGNA_CEDI_ALMACENAMIENTO,17602.5,0.0
2729,1,MASTERB. BLANCO B.PP,,ABOD_ALMACENAMIENTO,ABOD_ALMACENAMIENTO,30129.0,0.0
2730,1,MASTERB. BLANCO B.PP,,BBOD_ALMACENAMIENTO,BBOD_ALMACENAMIENTO,30129.0,0.0
2731,1,MASTERB. BLANCO B.PP,,CBOD_ALMACENAMIENTO,CBOD_ALMACENAMIENTO,30129.0,0.0
2732,1,MASTERB. BLANCO B.PP,,CGNA_PLANT_ALMACENAMIENTO,CGNA_PLANT_ALMACENAMIENTO,0.0,0.0
2733,1,MASTERB. BLANCO B.PP,,MB_PLANT_ALMACENAMIENTO,MB_PLANT_ALMACENAMIENTO,0.0,0.0
2734,1,MASTERB. BLANCO B.PS,4.5,BUEN_PORT,CGNA_PLANT,2425000.0,0.0
2735,1,MASTERB. BLANCO B.PS,8.5,BUEN_PORT,CGNA_PLANT,2990000.0,0.0
2736,1,MASTERB. BLANCO B.PS,17.0,BUEN_PORT,CGNA_PLANT,4750000.0,0.0
2737,1,MASTERB. BLANCO B.PS,34.0,BUEN_PORT,CGNA_PLANT,6190000.0,0.0
2738,1,MASTERB. BLANCO B.PS,4.5,BUEN_PORT,ABOD,1085000.0,0.0
2739,1,MASTERB. BLANCO B.PS,8.5,BUEN_PORT,ABOD,1495000.0,0.0
2740,1,MASTERB. BLANCO B.PS,17.0,BUEN_PORT,ABOD,3400000.0,0.0
2741,1,MASTERB. BLANCO B.PS,34.0,BUEN_PORT,ABOD,4390000.0,0.0
2742,1,MASTERB. BLANCO B.PS,1.0,BUEN_PORT,CBOD,64488.0,0.0
2743,1,MASTERB. BLANCO B.PS,4.5,BUEN_PORT,BBOD,1085000.0,0.0
2744,1,MASTERB. BLANCO B.PS,8.5,BUEN_PORT,BBOD,1495000.0,0.0
2745,1,MASTERB. BLANCO B.PS,17.0,BUEN_PORT,BBOD,3180000.0,0.0
2746,1,MASTERB. BLANCO B.PS,34.0,BUEN_PORT,BBOD,4390000.0,0.0
2747,1,MASTERB. BLANCO B.PS,4.5,BUEN_PORT,CGNA_CEDI,2425000.0,0.0
2748,1,MASTERB. BLANCO B.PS,8.5,BUEN_PORT,CGNA_CEDI,2990000.0,0.0
2749,1,MASTERB. BLANCO B.PS,17.0,BUEN_PORT,CGNA_CEDI,4750000.0,0.0
2750,1,MASTERB. BLANCO B.PS,34.0,BUEN_PORT,CGNA_CEDI,6190000.0,0.0
2751,1,MASTERB. BLANCO B.PS,999.0,CGNA_PLANT,CGNA_PORT,1.0,0.0
2752,1,MASTERB. BLANCO B.PS,1.0,CGNA_PLANT,ABOD,153600.0,0.0
2753,1,MASTERB. BLANCO B.PS,1.0,CGNA_PLANT,CBOD,173000.0,0.0
2754,1,MASTERB. BLANCO B.PS,1.0,CGNA_PLANT,BBOD,166400.0,0.0
2755,1,MASTERB. BLANCO B.PS,1.0,CGNA_PORT,CGNA_PLANT,64488.0,0.0
2756,1,MASTERB. BLANCO B.PS,999.0,MB_PLANT,CGNA_PORT,1.0,0.0015015015015015015
2757,1,MASTERB. BLANCO B.PS,1.0,MB_PLANT,ABOD,153600.0,9.799999999999999
2758,1,MASTERB. BLANCO B.PS,1.0,MB_PLANT,CBOD,173000.0,0.0
2759,1,MASTERB. BLANCO B.PS,1.0,MB_PLANT,BBOD,166400.0,5.3500000000000005
2760,1,MASTERB. BLANCO B.PS,1.0,CGNA_PLANT,BOGOTA,166400.0,0.0
2761,1,MASTERB. BLANCO B.PS,1.0,CGNA_PLANT,CARTAGENA,1000.0,0.0
2762,1,MASTERB. BLANCO B.PS,4.5,ABOD,BOGOTA,1135000.0,0.0
2763,1,MASTERB. BLANCO B.PS,8.5,ABOD,BOGOTA,1580000.0,0.0
2764,1,MASTERB. BLANCO B.PS,17.0,ABOD,BOGOTA,2735000.0,0.0
2765,1,MASTERB. BLANCO B.PS,34.0,ABOD,BOGOTA,3150000.0,0.0
2766,1,MASTERB. BLANCO B.PS,4.5,ABOD,CARTAGENA,1580000.0,0.0
2767,1,MASTERB. BLANCO B.PS,8.5,ABOD,CARTAGENA,2190000.0,0.0
2768,1,MASTERB. BLANCO B.PS,17.0,ABOD,CARTAGENA,2650000.0,0.0
2769,1,MASTERB. BLANCO B.PS,34.0,ABOD,CARTAGENA,3400000.0,0.0
