,tiempo,producto,transporte,origen,destino,costo,valor_decision
8488,6,LDPE HEAVY DUTY,8.5,ABOD,CALI,1580000.0,0.0031764705882352945
8489,6,LDPE HEAVY DUTY,4.5,ABOD,CALI,1135000.0,0.006000000000000001
8496,6,LDPE USO GENERAL,34.0,CBOD,BOGOTA,4390000.0,1.1176470588235294
8497,6,LDPE USO GENERAL,17.0,CBOD,BOGOTA,3180000.0,0.07058823529411765
8498,6,LDPE USO GENERAL,8.5,CBOD,BOGOTA,1495000.0,0.047058823529411764
8499,6,LDPE USO GENERAL,4.5,CBOD,BOGOTA,1085000.0,0.08888888888888889
8528,6,MASTERB. BLANCO B.PE,34.0,BBOD,PEREIRA,4220000.0,0.008382352941176471
8529,6,MASTERB. BLANCO B.PE,17.0,BBOD,PEREIRA,2800000.0,0.0005294117647058824
8530,6,MASTERB. BLANCO B.PE,8.5,BBOD,PEREIRA,1540000.0,0.0003529411764705883
8531,6,MASTERB. BLANCO B.PE,4.5,BBOD,PEREIRA,1135000.0,0.0006666666666666668
8532,6,MASTERB. BLANCO B.PE,34.0,BBOD,CALI,4265000.0,0.0027941176470588237
8533,6,MASTERB. BLANCO B.PE,17.0,BBOD,CALI,2840000.0,0.00017647058823529413
8534,6,MASTERB. BLANCO B.PE,8.5,BBOD,CALI,1540000.0,0.00011764705882352942
8535,6,MASTERB. BLANCO B.PE,4.5,BBOD,CALI,1135000.0,0.00022222222222222223
8536,6,MASTERB. BLANCO B.PE,34.0,BBOD,CALI,4265000.0,0.0013970588235294118
8537,6,MASTERB. BLANCO B.PE,17.0,BBOD,CALI,2840000.0,8.823529411764706e-05
8538,6,MASTERB. BLANCO B.PE,8.5,BBOD,CALI,1540000.0,5.882352941176471e-05
8539,6,MASTERB. BLANCO B.PE,4.5,BBOD,CALI,1135000.0,0.00011111111111111112
8602,6,OTROS COMPUESTOS,8.5,CBOD,MANIZALES,1166447.0,0.5588235294117647
8603,6,OTROS COMPUESTOS,4.5,CBOD,MANIZALES,805577.0,0.05555555555555555
8614,6,PP REFORZADO  CACO3,34.0,BBOD,MEDELLIN,4365000.0,0.0006985294117647059
8615,6,PP REFORZADO  CACO3,17.0,BBOD,MEDELLIN,2950000.0,4.411764705882353e-05
8616,6,PP REFORZADO  CACO3,8.5,BBOD,MEDELLIN,1580000.0,2.9411764705882354e-05
8617,6,PP REFORZADO  CACO3,4.5,BBOD,MEDELLIN,1160000.0,5.555555555555556e-05
8620,6,PP REFORZADO  TALCO,34.0,BBOD,MEDELLIN,4365000.0,0.003492647058823529
8621,6,PP REFORZADO  TALCO,17.0,BBOD,MEDELLIN,2950000.0,0.00022058823529411763
8622,6,PP REFORZADO  TALCO,8.5,BBOD,MEDELLIN,1580000.0,0.00014705882352941178
8623,6,PP REFORZADO  TALCO,4.5,BBOD,MEDELLIN,1160000.0,0.0002777777777777778
8670,7,COPOLIMERO IMPACTO,34.0,CBOD,MEDELLIN,4390000.0,0.005588235294117647
8671,7,COPOLIMERO IMPACTO,17.0,CBOD,MEDELLIN,3400000.0,0.00035294117647058826
8672,7,COPOLIMERO IMPACTO,8.5,CBOD,MEDELLIN,1495000.0,0.00023529411764705883
8673,7,COPOLIMERO IMPACTO,4.5,CBOD,MEDELLIN,1085000.0,0.00044444444444444447
8705,7,COPOLIMERO RANDOM,34.0,BBOD,MEDELLIN,4365000.0,0.013970588235294117
8706,7,COPOLIMERO RANDOM,17.0,BBOD,MEDELLIN,2950000.0,0.0008823529411764705
8707,7,COPOLIMERO RANDOM,8.5,BBOD,MEDELLIN,1580000.0,0.0005882352941176471
8708,7,COPOLIMERO RANDOM,4.5,BBOD,MEDELLIN,1160000.0,0.0011111111111111111
8709,7,COPOLIMERO RANDOM,34.0,CBOD,MEDELLIN,4390000.0,0.013970588235294117
8710,7,COPOLIMERO RANDOM,17.0,CBOD,MEDELLIN,3400000.0,0.0008823529411764705
8711,7,COPOLIMERO RANDOM,8.5,CBOD,MEDELLIN,1495000.0,0.0005882352941176471
8712,7,COPOLIMERO RANDOM,4.5,CBOD,MEDELLIN,1085000.0,0.0011111111111111111
8713,7,COPOLIMERO RANDOM,34.0,CBOD,MEDELLIN,4390000.0,0.008382352941176471
8714,7,COPOLIMERO RANDOM,17.0,CBOD,MEDELLIN,3400000.0,0.0005294117647058824
8715,7,COPOLIMERO RANDOM,8.5,CBOD,MEDELLIN,1495000.0,0.0003529411764705883
8716,7,COPOLIMERO RANDOM,4.5,CBOD,MEDELLIN,1085000.0,0.0006666666666666668
8717,7,COPOLIMERO RANDOM,34.0,CBOD,MEDELLIN,4390000.0,0.0020955882352941173
8718,7,COPOLIMERO RANDOM,17.0,CBOD,MEDELLIN,3400000.0,0.00013235294117647058
8719,7,COPOLIMERO RANDOM,8.5,CBOD,MEDELLIN,1495000.0,8.823529411764706e-05
8720,7,COPOLIMERO RANDOM,4.5,CBOD,MEDELLIN,1085000.0,0.00016666666666666666
8817,7,LDPE HEAVY DUTY,34.0,ABOD,CALI,3860000.0,0.08731617647058823
8818,7,LDPE HEAVY DUTY,17.0,ABOD,CALI,2735000.0,0.0055147058823529415
8819,7,LDPE HEAVY DUTY,8.5,ABOD,CALI,1580000.0,0.003676470588235294
8820,7,LDPE HEAVY DUTY,4.5,ABOD,CALI,1135000.0,0.006944444444444444
8821,7,LDPE POLIFEN 640,34.0,BBOD,MEDELLIN,4365000.0,0.005588235294117647
8822,7,LDPE POLIFEN 640,17.0,BBOD,MEDELLIN,2950000.0,0.00035294117647058826
8823,7,LDPE POLIFEN 640,8.5,BBOD,MEDELLIN,1580000.0,0.00023529411764705883
8824,7,LDPE POLIFEN 640,4.5,BBOD,MEDELLIN,1160000.0,0.00044444444444444447
8825,7,LDPE POLIFEN 640,34.0,BBOD,CALI,4265000.0,0.06426470588235293
8826,7,LDPE POLIFEN 640,17.0,BBOD,CALI,2840000.0,0.004058823529411764
8827,7,LDPE POLIFEN 640,8.5,BBOD,CALI,1540000.0,0.0027058823529411765
8828,7,LDPE POLIFEN 640,4.5,BBOD,CALI,1135000.0,0.005111111111111111
8832,7,LDPE USO GENERAL,34.0,CBOD,BOGOTA,4390000.0,0.5588235294117647
8833,7,LDPE USO GENERAL,17.0,CBOD,BOGOTA,3180000.0,0.03529411764705882
8834,7,LDPE USO GENERAL,8.5,CBOD,BOGOTA,1495000.0,0.023529411764705882
8835,7,LDPE USO GENERAL,4.5,CBOD,BOGOTA,1085000.0,0.044444444444444446
8934,7,PP REFORZADO  CACO3,34.0,BBOD,MEDELLIN,4365000.0,0.013970588235294117
8935,7,PP REFORZADO  CACO3,17.0,BBOD,MEDELLIN,2950000.0,0.0008823529411764705
8936,7,PP REFORZADO  CACO3,8.5,BBOD,MEDELLIN,1580000.0,0.0005882352941176471
8937,7,PP REFORZADO  CACO3,4.5,BBOD,MEDELLIN,1160000.0,0.0011111111111111111
8939,7,PP REFORZADO  TALCO,34.0,BBOD,MEDELLIN,4365000.0,0.0020955882352941173
8940,7,PP REFORZADO  TALCO,17.0,BBOD,MEDELLIN,2950000.0,0.00013235294117647058
8941,7,PP REFORZADO  TALCO,8.5,BBOD,MEDELLIN,1580000.0,8.823529411764706e-05
8942,7,PP REFORZADO  TALCO,4.5,BBOD,MEDELLIN,1160000.0,0.00016666666666666666
8985,8,COPOLIMERO IMPACTO,34.0,BBOD,MEDELLIN,4365000.0,0.0006985294117647059
8986,8,COPOLIMERO IMPACTO,17.0,BBOD,MEDELLIN,2950000.0,4.411764705882353e-05
8987,8,COPOLIMERO IMPACTO,8.5,BBOD,MEDELLIN,1580000.0,2.9411764705882354e-05
8988,8,COPOLIMERO IMPACTO,4.5,BBOD,MEDELLIN,1160000.0,5.555555555555556e-05
9017,8,COPOLIMERO RANDOM,34.0,BBOD,MEDELLIN,4365000.0,0.10058823529411764
9018,8,COPOLIMERO RANDOM,17.0,BBOD,MEDELLIN,2950000.0,0.006352941176470588
9019,8,COPOLIMERO RANDOM,8.5,BBOD,MEDELLIN,1580000.0,0.004235294117647059
9020,8,COPOLIMERO RANDOM,4.5,BBOD,MEDELLIN,1160000.0,0.008
9021,8,COPOLIMERO RANDOM,34.0,BBOD,MEDELLIN,4365000.0,0.006985294117647058
9022,8,COPOLIMERO RANDOM,17.0,BBOD,MEDELLIN,2950000.0,0.00044117647058823526
9023,8,COPOLIMERO RANDOM,8.5,BBOD,MEDELLIN,1580000.0,0.00029411764705882356
9024,8,COPOLIMERO RANDOM,4.5,BBOD,MEDELLIN,1160000.0,0.0005555555555555556
9025,8,COPOLIMERO RANDOM,34.0,CBOD,MEDELLIN,4390000.0,0.013970588235294117
9026,8,COPOLIMERO RANDOM,17.0,CBOD,MEDELLIN,3400000.0,0.0008823529411764705
9027,8,COPOLIMERO RANDOM,8.5,CBOD,MEDELLIN,1495000.0,0.0005882352941176471
9028,8,COPOLIMERO RANDOM,4.5,CBOD,MEDELLIN,1085000.0,0.0011111111111111111
9029,8,COPOLIMERO RANDOM,34.0,CBOD,MEDELLIN,4390000.0,0.04191176470588235
9030,8,COPOLIMERO RANDOM,17.0,CBOD,MEDELLIN,3400000.0,0.0026470588235294116
9031,8,COPOLIMERO RANDOM,8.5,CBOD,MEDELLIN,1495000.0,0.001764705882352941
9032,8,COPOLIMERO RANDOM,4.5,CBOD,MEDELLIN,1085000.0,0.003333333333333333
9086,8,HOMOPOLIMERO,34.0,BBOD,MEDELLIN,4365000.0,0.005588235294117647
9087,8,HOMOPOLIMERO,17.0,BBOD,MEDELLIN,2950000.0,0.00035294117647058826
9088,8,HOMOPOLIMERO,8.5,BBOD,MEDELLIN,1580000.0,0.00023529411764705883
9089,8,HOMOPOLIMERO,4.5,BBOD,MEDELLIN,1160000.0,0.00044444444444444447
9090,8,HOMOPOLIMERO,34.0,CBOD,MEDELLIN,4390000.0,0.004191176470588235
9091,8,HOMOPOLIMERO,17.0,CBOD,MEDELLIN,3400000.0,0.00026470588235294115
9092,8,HOMOPOLIMERO,8.5,CBOD,MEDELLIN,1495000.0,0.00017647058823529413
9093,8,HOMOPOLIMERO,4.5,CBOD,MEDELLIN,1085000.0,0.0003333333333333333
9142,8,LDPE POLIFEN 640,34.0,BBOD,MEDELLIN,4365000.0,0.09779411764705881
9143,8,LDPE POLIFEN 640,17.0,BBOD,MEDELLIN,2950000.0,0.006176470588235294
9144,8,LDPE POLIFEN 640,8.5,BBOD,MEDELLIN,1580000.0,0.00411764705882353
9145,8,LDPE POLIFEN 640,4.5,BBOD,MEDELLIN,1160000.0,0.007777777777777778
9149,8,LDPE USO GENERAL,34.0,BBOD,MEDELLIN,4365000.0,0.0027941176470588237
9150,8,LDPE USO GENERAL,17.0,BBOD,MEDELLIN,2950000.0,0.00017647058823529413
9151,8,LDPE USO GENERAL,8.5,BBOD,MEDELLIN,1580000.0,0.00011764705882352942
9152,8,LDPE USO GENERAL,4.5,BBOD,MEDELLIN,1160000.0,0.00022222222222222223
9153,8,LDPE USO GENERAL,34.0,CBOD,BOGOTA,4390000.0,0.5588235294117646
9154,8,LDPE USO GENERAL,17.0,CBOD,BOGOTA,3180000.0,0.035294117647058816
9155,8,LDPE USO GENERAL,8.5,CBOD,BOGOTA,1495000.0,0.02352941176470588
9156,8,LDPE USO GENERAL,4.5,CBOD,BOGOTA,1085000.0,0.04444444444444443
9257,8,PP REFORZADO  TALCO,34.0,BBOD,MEDELLIN,4365000.0,0.0027941176470588237
9258,8,PP REFORZADO  TALCO,17.0,BBOD,MEDELLIN,2950000.0,0.00017647058823529413
9259,8,PP REFORZADO  TALCO,8.5,BBOD,MEDELLIN,1580000.0,0.00011764705882352942
9260,8,PP REFORZADO  TALCO,4.5,BBOD,MEDELLIN,1160000.0,0.00022222222222222223
9294,9,AYUDAS DE PROCESO,34.0,BBOD,MEDELLIN,4365000.0,0.0027941176470588237
9295,9,AYUDAS DE PROCESO,17.0,BBOD,MEDELLIN,2950000.0,0.00017647058823529413
9296,9,AYUDAS DE PROCESO,8.5,BBOD,MEDELLIN,1580000.0,0.00011764705882352942
9297,9,AYUDAS DE PROCESO,4.5,BBOD,MEDELLIN,1160000.0,0.00022222222222222223
9340,9,COPOLIMERO RANDOM,34.0,BBOD,MEDELLIN,4365000.0,0.011176470588235295
9341,9,COPOLIMERO RANDOM,17.0,BBOD,MEDELLIN,2950000.0,0.0007058823529411765
9342,9,COPOLIMERO RANDOM,8.5,BBOD,MEDELLIN,1580000.0,0.00047058823529411766
9343,9,COPOLIMERO RANDOM,4.5,BBOD,MEDELLIN,1160000.0,0.0008888888888888889
9525,9,OTROS COMPUESTOS,34.0,CBOD,MEDELLIN,4390000.0,1.9
9526,9,OTROS COMPUESTOS,17.0,CBOD,MEDELLIN,3400000.0,0.12
9527,9,OTROS COMPUESTOS,8.5,CBOD,MEDELLIN,1495000.0,0.08
9528,9,OTROS COMPUESTOS,4.5,CBOD,MEDELLIN,1085000.0,0.1511111111111111
9572,10,COPOLIMERO IMPACTO,34.0,BBOD,MEDELLIN,4365000.0,0.0013970588235294118
9573,10,COPOLIMERO IMPACTO,17.0,BBOD,MEDELLIN,2950000.0,8.823529411764706e-05
9574,10,COPOLIMERO IMPACTO,8.5,BBOD,MEDELLIN,1580000.0,5.882352941176471e-05
9575,10,COPOLIMERO IMPACTO,4.5,BBOD,MEDELLIN,1160000.0,0.00011111111111111112
9576,10,COPOLIMERO IMPACTO,34.0,BBOD,MEDELLIN,4365000.0,0.01676470588235294
9577,10,COPOLIMERO IMPACTO,17.0,BBOD,MEDELLIN,2950000.0,0.0010588235294117646
9578,10,COPOLIMERO IMPACTO,8.5,BBOD,MEDELLIN,1580000.0,0.0007058823529411765
9579,10,COPOLIMERO IMPACTO,4.5,BBOD,MEDELLIN,1160000.0,0.0013333333333333333
9580,10,COPOLIMERO IMPACTO,34.0,BBOD,CALI,4265000.0,0.013970588235294117
9581,10,COPOLIMERO IMPACTO,17.0,BBOD,CALI,2840000.0,0.0008823529411764705
9582,10,COPOLIMERO IMPACTO,8.5,BBOD,CALI,1540000.0,0.0005882352941176471
9583,10,COPOLIMERO IMPACTO,4.5,BBOD,CALI,1135000.0,0.0011111111111111111
9584,10,COPOLIMERO IMPACTO,34.0,BBOD,CALI,4265000.0,0.10058823529411764
9585,10,COPOLIMERO IMPACTO,17.0,BBOD,CALI,2840000.0,0.006352941176470588
9586,10,COPOLIMERO IMPACTO,8.5,BBOD,CALI,1540000.0,0.004235294117647059
9587,10,COPOLIMERO IMPACTO,4.5,BBOD,CALI,1135000.0,0.008
9588,10,COPOLIMERO IMPACTO,34.0,CBOD,MEDELLIN,4390000.0,0.6992279411764705
9589,10,COPOLIMERO IMPACTO,17.0,CBOD,MEDELLIN,3400000.0,0.044161764705882345
9590,10,COPOLIMERO IMPACTO,8.5,CBOD,MEDELLIN,1495000.0,0.02944117647058823
9591,10,COPOLIMERO IMPACTO,4.5,CBOD,MEDELLIN,1085000.0,0.055611111111111104
9625,10,COPOLIMERO RANDOM,34.0,BBOD,MEDELLIN,4365000.0,0.055882352941176466
9626,10,COPOLIMERO RANDOM,17.0,BBOD,MEDELLIN,2950000.0,0.003529411764705882
9627,10,COPOLIMERO RANDOM,8.5,BBOD,MEDELLIN,1580000.0,0.0023529411764705885
9628,10,COPOLIMERO RANDOM,4.5,BBOD,MEDELLIN,1160000.0,0.0044444444444444444
9629,10,COPOLIMERO RANDOM,34.0,CBOD,BOGOTA,4390000.0,0.013970588235294117
9630,10,COPOLIMERO RANDOM,17.0,CBOD,BOGOTA,3180000.0,0.0008823529411764705
9631,10,COPOLIMERO RANDOM,8.5,CBOD,BOGOTA,1495000.0,0.0005882352941176471
9632,10,COPOLIMERO RANDOM,4.5,CBOD,BOGOTA,1085000.0,0.0011111111111111111
9686,10,HOMOPOLIMERO,34.0,ABOD,BOGOTA,3150000.0,0.027941176470588233
9687,10,HOMOPOLIMERO,17.0,ABOD,BOGOTA,2735000.0,0.001764705882352941
9688,10,HOMOPOLIMERO,8.5,ABOD,BOGOTA,1580000.0,0.0011764705882352942
9689,10,HOMOPOLIMERO,4.5,ABOD,BOGOTA,1135000.0,0.0022222222222222222
9690,10,HOMOPOLIMERO,34.0,BBOD,MEDELLIN,4365000.0,0.0838235294117647
9691,10,HOMOPOLIMERO,17.0,BBOD,MEDELLIN,2950000.0,0.005294117647058823
9692,10,HOMOPOLIMERO,8.5,BBOD,MEDELLIN,1580000.0,0.003529411764705882
9693,10,HOMOPOLIMERO,4.5,BBOD,MEDELLIN,1160000.0,0.006666666666666666
9694,10,HOMOPOLIMERO,34.0,CBOD,MEDELLIN,4390000.0,0.0006985294117647059
9695,10,HOMOPOLIMERO,17.0,CBOD,MEDELLIN,3400000.0,4.411764705882353e-05
9696,10,HOMOPOLIMERO,8.5,CBOD,MEDELLIN,1495000.0,2.9411764705882354e-05
9697,10,HOMOPOLIMERO,4.5,CBOD,MEDELLIN,1085000.0,5.555555555555556e-05
9698,10,HOMOPOLIMERO,34.0,CBOD,MEDELLIN,4390000.0,0.055882352941176466
9699,10,HOMOPOLIMERO,17.0,CBOD,MEDELLIN,3400000.0,0.003529411764705882
9700,10,HOMOPOLIMERO,8.5,CBOD,MEDELLIN,1495000.0,0.0023529411764705885
9701,10,HOMOPOLIMERO,4.5,CBOD,MEDELLIN,1085000.0,0.0044444444444444444
9750,10,LDPE POLIFEN 641,34.0,ABOD,CALI,3860000.0,0.10198529411764705
9751,10,LDPE POLIFEN 641,17.0,ABOD,CALI,2735000.0,0.006441176470588235
9752,10,LDPE POLIFEN 641,8.5,ABOD,CALI,1580000.0,0.004294117647058823
9753,10,LDPE POLIFEN 641,4.5,ABOD,CALI,1135000.0,0.00811111111111111
9764,10,LDPE USO GENERAL,34.0,ABOD,BOGOTA,3150000.0,0.07591617647058824
9765,10,LDPE USO GENERAL,17.0,ABOD,BOGOTA,2735000.0,0.004794705882352941
9766,10,LDPE USO GENERAL,8.5,ABOD,BOGOTA,1580000.0,0.003196470588235294
9767,10,LDPE USO GENERAL,4.5,ABOD,BOGOTA,1135000.0,0.006037777777777777
9768,10,LDPE USO GENERAL,34.0,CBOD,MEDELLIN,4390000.0,0.01676470588235294
9769,10,LDPE USO GENERAL,17.0,CBOD,MEDELLIN,3400000.0,0.0010588235294117646
9770,10,LDPE USO GENERAL,8.5,CBOD,MEDELLIN,1495000.0,0.0007058823529411765
9771,10,LDPE USO GENERAL,4.5,CBOD,MEDELLIN,1085000.0,0.0013333333333333333
9792,10,MASTERB. BLANCO B.PE,34.0,BBOD,CALI,4265000.0,0.0013970588235294118
9793,10,MASTERB. BLANCO B.PE,17.0,BBOD,CALI,2840000.0,8.823529411764706e-05
9794,10,MASTERB. BLANCO B.PE,8.5,BBOD,CALI,1540000.0,5.882352941176471e-05
9795,10,MASTERB. BLANCO B.PE,4.5,BBOD,CALI,1135000.0,0.00011111111111111112
9825,10,MASTERB. NEGRO B.PE,34.0,BBOD,MEDELLIN,4365000.0,0.0020955882352941173
9826,10,MASTERB. NEGRO B.PE,17.0,BBOD,MEDELLIN,2950000.0,0.00013235294117647058
9827,10,MASTERB. NEGRO B.PE,8.5,BBOD,MEDELLIN,1580000.0,8.823529411764706e-05
9828,10,MASTERB. NEGRO B.PE,4.5,BBOD,MEDELLIN,1160000.0,0.00016666666666666666
9889,11,ADITIVOS,34.0,BBOD,MEDELLIN,4365000.0,0.004191176470588235
9890,11,ADITIVOS,17.0,BBOD,MEDELLIN,2950000.0,0.00026470588235294115
9891,11,ADITIVOS,8.5,BBOD,MEDELLIN,1580000.0,0.00017647058823529413
9892,11,ADITIVOS,4.5,BBOD,MEDELLIN,1160000.0,0.0003333333333333333
9918,11,COPOLIMERO IMPACTO,34.0,BBOD,MEDELLIN,4365000.0,0.03352941176470588
9919,11,COPOLIMERO IMPACTO,17.0,BBOD,MEDELLIN,2950000.0,0.0021176470588235292
9920,11,COPOLIMERO IMPACTO,8.5,BBOD,MEDELLIN,1580000.0,0.001411764705882353
9921,11,COPOLIMERO IMPACTO,4.5,BBOD,MEDELLIN,1160000.0,0.0026666666666666666
9922,11,COPOLIMERO IMPACTO,34.0,BBOD,MEDELLIN,4365000.0,0.005588235294117647
9923,11,COPOLIMERO IMPACTO,17.0,BBOD,MEDELLIN,2950000.0,0.00035294117647058826
9924,11,COPOLIMERO IMPACTO,8.5,BBOD,MEDELLIN,1580000.0,0.00023529411764705883
9925,11,COPOLIMERO IMPACTO,4.5,BBOD,MEDELLIN,1160000.0,0.00044444444444444447
9954,11,COPOLIMERO RANDOM,34.0,ABOD,CALI,3860000.0,0.027941176470588233
9955,11,COPOLIMERO RANDOM,17.0,ABOD,CALI,2735000.0,0.001764705882352941
9956,11,COPOLIMERO RANDOM,8.5,ABOD,CALI,1580000.0,0.0011764705882352942
9957,11,COPOLIMERO RANDOM,4.5,ABOD,CALI,1135000.0,0.0022222222222222222
9958,11,COPOLIMERO RANDOM,34.0,BBOD,MEDELLIN,4365000.0,0.02375
9959,11,COPOLIMERO RANDOM,17.0,BBOD,MEDELLIN,2950000.0,0.0014999999999999998
9960,11,COPOLIMERO RANDOM,8.5,BBOD,MEDELLIN,1580000.0,0.001
9961,11,COPOLIMERO RANDOM,4.5,BBOD,MEDELLIN,1160000.0,0.001888888888888889
9962,11,COPOLIMERO RANDOM,34.0,CBOD,MEDELLIN,4390000.0,0.0838235294117647
9963,11,COPOLIMERO RANDOM,17.0,CBOD,MEDELLIN,3400000.0,0.005294117647058823
9964,11,COPOLIMERO RANDOM,8.5,CBOD,MEDELLIN,1495000.0,0.003529411764705882
9965,11,COPOLIMERO RANDOM,4.5,CBOD,MEDELLIN,1085000.0,0.006666666666666666
10007,11,HDPE INYEC M.I.17-20,34.0,CBOD,MEDELLIN,4390000.0,0.006286764705882353
10008,11,HDPE INYEC M.I.17-20,17.0,CBOD,MEDELLIN,3400000.0,0.00039705882352941176
10009,11,HDPE INYEC M.I.17-20,8.5,CBOD,MEDELLIN,1495000.0,0.0002647058823529412
10010,11,HDPE INYEC M.I.17-20,4.5,CBOD,MEDELLIN,1085000.0,0.0005
10014,11,HDPE INYEC(M.I.6-10),34.0,CBOD,MEDELLIN,4390000.0,0.014669117647058822
10015,11,HDPE INYEC(M.I.6-10),17.0,CBOD,MEDELLIN,3400000.0,0.0009264705882352941
10016,11,HDPE INYEC(M.I.6-10),8.5,CBOD,MEDELLIN,1495000.0,0.0006176470588235294
10017,11,HDPE INYEC(M.I.6-10),4.5,CBOD,MEDELLIN,1085000.0,0.0011666666666666668
10019,11,HDPE SOPLADO,34.0,BBOD,MEDELLIN,4365000.0,0.010477941176470587
10020,11,HDPE SOPLADO,17.0,BBOD,MEDELLIN,2950000.0,0.0006617647058823529
10021,11,HDPE SOPLADO,8.5,BBOD,MEDELLIN,1580000.0,0.00044117647058823526
10022,11,HDPE SOPLADO,4.5,BBOD,MEDELLIN,1160000.0,0.0008333333333333333
10023,11,HDPE SOPLADO,34.0,BBOD,CALI,4265000.0,0.01676470588235294
10024,11,HDPE SOPLADO,17.0,BBOD,CALI,2840000.0,0.0010588235294117646
10025,11,HDPE SOPLADO,8.5,BBOD,CALI,1540000.0,0.0007058823529411765
10026,11,HDPE SOPLADO,4.5,BBOD,CALI,1135000.0,0.0013333333333333333
10034,11,HOMOPOLIMERO,34.0,BBOD,MEDELLIN,4365000.0,0.005588235294117647
10035,11,HOMOPOLIMERO,17.0,BBOD,MEDELLIN,2950000.0,0.00035294117647058826
10036,11,HOMOPOLIMERO,8.5,BBOD,MEDELLIN,1580000.0,0.00023529411764705883
10037,11,HOMOPOLIMERO,4.5,BBOD,MEDELLIN,1160000.0,0.00044444444444444447
10038,11,HOMOPOLIMERO,34.0,BBOD,MEDELLIN,4365000.0,0.0027941176470588237
10039,11,HOMOPOLIMERO,17.0,BBOD,MEDELLIN,2950000.0,0.00017647058823529413
10040,11,HOMOPOLIMERO,8.5,BBOD,MEDELLIN,1580000.0,0.00011764705882352942
10041,11,HOMOPOLIMERO,4.5,BBOD,MEDELLIN,1160000.0,0.00022222222222222223
10042,11,HOMOPOLIMERO,34.0,BBOD,MEDELLIN,4365000.0,0.006985294117647058
10043,11,HOMOPOLIMERO,17.0,BBOD,MEDELLIN,2950000.0,0.00044117647058823526
10044,11,HOMOPOLIMERO,8.5,BBOD,MEDELLIN,1580000.0,0.00029411764705882356
10045,11,HOMOPOLIMERO,4.5,BBOD,MEDELLIN,1160000.0,0.0005555555555555556
10094,11,LDPE POLIFEN 640,34.0,BBOD,MEDELLIN,4365000.0,0.013970588235294117
10095,11,LDPE POLIFEN 640,17.0,BBOD,MEDELLIN,2950000.0,0.0008823529411764705
10096,11,LDPE POLIFEN 640,8.5,BBOD,MEDELLIN,1580000.0,0.0005882352941176471
10097,11,LDPE POLIFEN 640,4.5,BBOD,MEDELLIN,1160000.0,0.0011111111111111111
10122,11,MASTERB. BLANCO B.PE,34.0,CBOD,MEDELLIN,4390000.0,0.0013970588235294118
10123,11,MASTERB. BLANCO B.PE,17.0,CBOD,MEDELLIN,3400000.0,8.823529411764706e-05
10124,11,MASTERB. BLANCO B.PE,8.5,CBOD,MEDELLIN,1495000.0,5.882352941176471e-05
10125,11,MASTERB. BLANCO B.PE,4.5,CBOD,MEDELLIN,1085000.0,0.00011111111111111112
10169,11,MASTERBATCH DE COLOR,34.0,CBOD,MEDELLIN,4390000.0,0.003492647058823529
10170,11,MASTERBATCH DE COLOR,17.0,CBOD,MEDELLIN,3400000.0,0.00022058823529411763
10171,11,MASTERBATCH DE COLOR,8.5,CBOD,MEDELLIN,1495000.0,0.00014705882352941178
10172,11,MASTERBATCH DE COLOR,4.5,CBOD,MEDELLIN,1085000.0,0.0002777777777777778
10200,11,PP REFORZADO  TALCO,34.0,BBOD,MEDELLIN,4365000.0,0.005588235294117647
10201,11,PP REFORZADO  TALCO,17.0,BBOD,MEDELLIN,2950000.0,0.00035294117647058826
10202,11,PP REFORZADO  TALCO,8.5,BBOD,MEDELLIN,1580000.0,0.00023529411764705883
10203,11,PP REFORZADO  TALCO,4.5,BBOD,MEDELLIN,1160000.0,0.00044444444444444447
10219,12,ADITIVOS,1.0,BBOD,BOGOTA,64488.0,0.1
10272,12,COPOLIMERO RANDOM,34.0,ABOD,CALI,3860000.0,0.01886029411764706
10273,12,COPOLIMERO RANDOM,17.0,ABOD,CALI,2735000.0,0.0011911764705882354
10274,12,COPOLIMERO RANDOM,8.5,ABOD,CALI,1580000.0,0.0007941176470588236
10275,12,COPOLIMERO RANDOM,4.5,ABOD,CALI,1135000.0,0.0015000000000000002
10316,12,HDPE SOPLADO,34.0,BBOD,MEDELLIN,4365000.0,0.013970588235294117
10317,12,HDPE SOPLADO,17.0,BBOD,MEDELLIN,2950000.0,0.0008823529411764705
10318,12,HDPE SOPLADO,8.5,BBOD,MEDELLIN,1580000.0,0.0005882352941176471
10319,12,HDPE SOPLADO,4.5,BBOD,MEDELLIN,1160000.0,0.0011111111111111111
10320,12,HDPE SOPLADO,34.0,BBOD,MEDELLIN,4365000.0,0.006286764705882353
10321,12,HDPE SOPLADO,17.0,BBOD,MEDELLIN,2950000.0,0.00039705882352941176
10322,12,HDPE SOPLADO,8.5,BBOD,MEDELLIN,1580000.0,0.0002647058823529412
10323,12,HDPE SOPLADO,4.5,BBOD,MEDELLIN,1160000.0,0.0005
10324,12,HDPE SOPLADO,34.0,BBOD,MEDELLIN,4365000.0,0.055882352941176466
10325,12,HDPE SOPLADO,17.0,BBOD,MEDELLIN,2950000.0,0.003529411764705882
10326,12,HDPE SOPLADO,8.5,BBOD,MEDELLIN,1580000.0,0.0023529411764705885
10327,12,HDPE SOPLADO,4.5,BBOD,MEDELLIN,1160000.0,0.0044444444444444444
