id_viaje,fecha,Tipo de Transporte,id_ciudad_origen,Origen (Nombre),id_ciudad_destino,Destino (Nombre),sku,SKU (Descripción),cantidad
4901926171,5/14/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,5015,408-2NT,-50
4901926172,5/14/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000000,HOMOPOLIMERO 01H41 BOLSAS 25 KG,-525
4901926172,5/14/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000036,HOMOPOLIMERO 12H95A BOLSAS 25 KG,-275
4901925644,5/14/2019,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000038,HOMOPOLIMERO 20H10NA BOLSAS 25 KG,-1800
4901925644,5/14/2019,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000039,COPOLIMERO R. 07R87DB BOLSAS 25 KG,-200
4901926172,5/14/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000040,HOMOPOLIMERO 40H92 BOLSAS 25 KG,-2325
4901926174,5/14/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000045,COPOLIMERO R. 12R88A BOLSAS DE 25 KG,-1000
4901926172,5/14/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000045,COPOLIMERO R. 12R88A BOLSAS DE 25 KG,-4175
4901926172,5/14/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000046,COPOLIMERO I. 01C25 BOLSAS 25 KG,-3000
4901926172,5/14/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000046,COPOLIMERO I. 01C25 BOLSAS 25 KG,-950
4901926174,5/14/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000048,COPOLIMERO I. 05C05 BOLSAS 25 KG,-25
4901926174,5/14/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000048,COPOLIMERO I. 05C05 BOLSAS 25 KG,-450
4901926172,5/14/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000050,COPOLIMERO I. 12C20 BOLSAS 25 KG,-825
4901926174,5/14/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000074,HOMOPOLIMERO 40H92-SBC BOLSAS 25 KG,-200
4901926174,5/14/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000074,HOMOPOLIMERO 40H92-SBC BOLSAS 25 KG,-2650
4901926173,5/14/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000151,COPOLIMERO I. 05C06T-B BOLSAS 25 KG,-1600
4901926172,5/14/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000177,COPOLIMERO R. 02R01CA-1 BOLSAS 25 KG,-2075
4901926174,5/14/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000204,HOMOPOLIMERO 25H35-SB BOLSAS 25 KG,-6475
4901926174,5/14/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-2025
4901926173,5/14/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000214,COPOLIMERO R. 35R80 BOLSAS 25 KG,-600
4901926174,5/14/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000214,COPOLIMERO R. 35R80 BOLSAS 25 KG,-500
4901926172,5/14/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000236,COPOLIMERO I. 05C06 BOLSAS 25 KG,-1700
4901926172,5/14/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000236,COPOLIMERO I. 05C06 BOLSAS 25 KG,-275
4901926172,5/14/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000236,COPOLIMERO I. 05C06 BOLSAS 25 KG,-25
4901926492,5/15/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,6427,707-8NK,-975
4901926307,5/15/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000044,COPOLIMERO R. 10R10C BOLSAS 25 KG,-1000
4901926486,5/15/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901926643,5/15/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901926762,5/16/2019,camion,BBOD,CEDI BOGOTA,CGNA,CENTRO CARTAGENA ,1000151,COPOLIMERO I. 05C06T-B BOLSAS 25 KG,-25
4901927063,5/16/2019,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,1000182,COPOLIMERO I. 20C65NA BOLSAS 25 KG,-275
4901927063,5/16/2019,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-525
4901926991,5/16/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901926728,5/16/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901926967,5/16/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901926771,5/16/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901927240,5/17/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901927239,5/17/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901927365,5/17/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901927288,5/17/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901927237,5/17/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901927764,5/18/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901927787,5/18/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901927788,5/18/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901928037,5/19/2019,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,-8000
4901928040,5/19/2019,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,1000036,HOMOPOLIMERO 12H95A BOLSAS 25 KG,-250
4901928040,5/19/2019,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,1000044,COPOLIMERO R. 10R10C BOLSAS 25 KG,-1000
4901928039,5/19/2019,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,1000048,COPOLIMERO I. 05C05 BOLSAS 25 KG,-350
4901928039,5/19/2019,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,-1000
4901928038,5/19/2019,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,1000071,COPOLIMERO R. 80R90CD BOLSAS 25 KG,-1800
4901928040,5/19/2019,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,1000177,COPOLIMERO R. 02R01CA-1 BOLSAS 25 KG,-2100
4901928039,5/19/2019,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,1000182,COPOLIMERO I. 20C65NA BOLSAS 25 KG,-125
4901928040,5/19/2019,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-625
4901928039,5/19/2019,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-1475
4901928066,5/19/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901928052,5/19/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901928019,5/19/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901928018,5/19/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901928069,5/19/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901928530,5/20/2019,camion,ABOD,CEDI MEDELLIN,ABOD,CEDI MEDELLIN,4185,POLIETILENO LDPE 2427H,-6000
4901928618,5/20/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,-29550
4901928618,5/20/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000038,HOMOPOLIMERO 20H10NA BOLSAS 25 KG,-4500
4901928396,5/20/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901928392,5/20/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901928395,5/20/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-7200
4901928205,5/20/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901928395,5/20/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-16800
4901928807,5/21/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4011,LLDPE LOTRENE Q1018H,-65
4901928808,5/21/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4011,LLDPE LOTRENE Q1018H,-36
4901928815,5/21/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4011,LLDPE LOTRENE Q1018H,-25
4901928820,5/21/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4013,HDPE HIVOREX 7000F,-24
4901928820,5/21/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4013,HDPE HIVOREX 7000F,-24
4901928823,5/21/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4020,HDPE FORMOLENE E-924,-45
4901928823,5/21/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4020,HDPE FORMOLENE E-924,-101
4901928854,5/21/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4022,HDPE FORMOLENE HB5502B,-20
4901928854,5/21/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4022,HDPE FORMOLENE HB5502B,-38
4901928854,5/21/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4022,HDPE FORMOLENE HB5502B,-38
4901928854,5/21/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4022,HDPE FORMOLENE HB5502B,-64
4901928854,5/21/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4022,HDPE FORMOLENE HB5502B,-67
4901928854,5/21/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4022,HDPE FORMOLENE HB5502B,-20
4901928854,5/21/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4022,HDPE FORMOLENE HB5502B,-23
4901928854,5/21/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4022,HDPE FORMOLENE HB5502B,-94
4901928854,5/21/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4022,HDPE FORMOLENE HB5502B,-19
4901928859,5/21/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4032,LLDPE SABIC M500026,-16
4901928668,5/21/2019,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,5087,725-1NT,-700
4901928671,5/21/2019,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,5283,664-3BL,-250
4901928670,5/21/2019,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,5914,663-3BF,-475
4901928672,5/21/2019,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,6079,209-7NT,-150
4901928669,5/21/2019,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,6217,682-8NE,-1350
4901928785,5/21/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,6756,750-8NT,-2025
4901928670,5/21/2019,camion,CGNA,CENTRO CARTAGENA,ABOD,CEDI MEDELLIN,6756,750-8NT,-925
4901928725,5/21/2019,camion,CGNA,CENTRO CARTAGENA,TIEN,ESENTTIA EXPRESS,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,-2300
4901928726,5/21/2019,camion,CGNA,CENTRO CARTAGENA,TIEN,ESENTTIA EXPRESS,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,-1250
4901928727,5/21/2019,camion,CGNA,CENTRO CARTAGENA,TIEN,ESENTTIA EXPRESS,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,-3450
4901929167,5/21/2019,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,-675
4901929168,5/21/2019,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000038,HOMOPOLIMERO 20H10NA BOLSAS 25 KG,-3000
4901928727,5/21/2019,camion,CGNA,CENTRO CARTAGENA,TIEN,ESENTTIA EXPRESS,1000039,COPOLIMERO R. 07R87DB BOLSAS 25 KG,-800
4901928725,5/21/2019,camion,CGNA,CENTRO CARTAGENA,TIEN,ESENTTIA EXPRESS,1000039,COPOLIMERO R. 07R87DB BOLSAS 25 KG,-25
4901928726,5/21/2019,camion,CGNA,CENTRO CARTAGENA,TIEN,ESENTTIA EXPRESS,1000042,COPOLIMERO R. 01R25 BOLSAS 25 KG,-575
4901928725,5/21/2019,camion,CGNA,CENTRO CARTAGENA,TIEN,ESENTTIA EXPRESS,1000048,COPOLIMERO I. 05C05 BOLSAS 25 KG,-50
4901928726,5/21/2019,camion,CGNA,CENTRO CARTAGENA,TIEN,ESENTTIA EXPRESS,1000048,COPOLIMERO I. 05C05 BOLSAS 25 KG,-100
4901928726,5/21/2019,camion,CGNA,CENTRO CARTAGENA,TIEN,ESENTTIA EXPRESS,1000071,COPOLIMERO R. 80R90CD BOLSAS 25 KG,-300
4901928725,5/21/2019,camion,CGNA,CENTRO CARTAGENA,TIEN,ESENTTIA EXPRESS,1000071,COPOLIMERO R. 80R90CD BOLSAS 25 KG,-625
4901928725,5/21/2019,camion,CGNA,CENTRO CARTAGENA,TIEN,ESENTTIA EXPRESS,1000122,HOMOPOLIMERO 20H92N BOLSAS 25 KG,-425
4901929167,5/21/2019,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000181,COPOLIMERO R. 30R40CD BOLSAS 25 KG,-1000
4901928727,5/21/2019,camion,CGNA,CENTRO CARTAGENA,TIEN,ESENTTIA EXPRESS,1000182,COPOLIMERO I. 20C65NA BOLSAS 25 KG,-900
4901928726,5/21/2019,camion,CGNA,CENTRO CARTAGENA,TIEN,ESENTTIA EXPRESS,1000182,COPOLIMERO I. 20C65NA BOLSAS 25 KG,-875
4901929167,5/21/2019,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-2800
4901928725,5/21/2019,camion,CGNA,CENTRO CARTAGENA,TIEN,ESENTTIA EXPRESS,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-300
4901928725,5/21/2019,camion,CGNA,CENTRO CARTAGENA,TIEN,ESENTTIA EXPRESS,1000220,HOMOPOLIMERO 08H85DB-BC BOLSAS 25 KG,-625
4901928727,5/21/2019,camion,CGNA,CENTRO CARTAGENA,TIEN,ESENTTIA EXPRESS,1000220,HOMOPOLIMERO 08H85DB-BC BOLSAS 25 KG,-600
4901928727,5/21/2019,camion,CGNA,CENTRO CARTAGENA,TIEN,ESENTTIA EXPRESS,1000224,COPOLIMERO I. 60C90ND BOLSAS 25 KG,-700
4901928725,5/21/2019,camion,CGNA,CENTRO CARTAGENA,TIEN,ESENTTIA EXPRESS,1000224,COPOLIMERO I. 60C90ND BOLSAS 25 KG,-450
4901928986,5/21/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-4800
4901928986,5/21/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-19200
4901928995,5/21/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901928987,5/21/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901928994,5/21/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901928993,5/21/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901928989,5/21/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901928991,5/21/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901928990,5/21/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901928984,5/21/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901928983,5/21/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901928982,5/21/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901928980,5/21/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901928727,5/21/2019,camion,CGNA,CENTRO CARTAGENA,TIEN,ESENTTIA EXPRESS,1000236,COPOLIMERO I. 05C06 BOLSAS 25 KG,-550
4901929567,5/22/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,5011,400-1NT,-200
4901929569,5/22/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,5025,663-2BL,-75
4901929570,5/22/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,5096,683-2NE,-400
4901929569,5/22/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,5283,664-3BL,-100
4901929569,5/22/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,5861,665-2BL,-325
4901929566,5/22/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,5861,665-2BL,-100
4901929570,5/22/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,6020,681-1NE,-150
4901929569,5/22/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,6217,682-8NE,-25
4901929570,5/22/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,6415,681-9NE,-75
4901929568,5/22/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,6494,665-7BA,-250
4901929543,5/22/2019,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000034,HOMOPOLIMERO 11H01A BOLSAS 25 KG,-500
4901929383,5/22/2019,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000038,HOMOPOLIMERO 20H10NA BOLSAS 25 KG,-950
4901929383,5/22/2019,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000038,HOMOPOLIMERO 20H10NA BOLSAS 25 KG,-1150
4901929383,5/22/2019,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000038,HOMOPOLIMERO 20H10NA BOLSAS 25 KG,-600
4901929572,5/22/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000040,HOMOPOLIMERO 40H92 BOLSAS 25 KG,-2500
4901929572,5/22/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000040,HOMOPOLIMERO 40H92 BOLSAS 25 KG,-1850
4901929383,5/22/2019,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000042,COPOLIMERO R. 01R25 BOLSAS 25 KG,-500
4901929384,5/22/2019,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000044,COPOLIMERO R. 10R10C BOLSAS 25 KG,-800
4901929383,5/22/2019,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000044,COPOLIMERO R. 10R10C BOLSAS 25 KG,-450
4901929572,5/22/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000045,COPOLIMERO R. 12R88A BOLSAS DE 25 KG,-6000
4901929384,5/22/2019,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,-100
4901929383,5/22/2019,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000049,COPOLIMERO I. 06C30DA BOLSAS 25 KG,-300
4901929571,5/22/2019,camion,CGNA,CENTRO CARTAGENA,BBOD,CEDI BOGOTA,1000071,COPOLIMERO R. 80R90CD BOLSAS 25 KG,-1650
4901929384,5/22/2019,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000181,COPOLIMERO R. 30R40CD BOLSAS 25 KG,-1100
4901929384,5/22/2019,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000182,COPOLIMERO I. 20C65NA BOLSAS 25 KG,-1475
4901929383,5/22/2019,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000209,COPOLIMERO R. 45R60CD BOLSAS 25 KG,-625
4901929383,5/22/2019,camion,CGNA,CENTRO CARTAGENA,CBOD,CEDI CALI,1000220,HOMOPOLIMERO 08H85DB-BC BOLSAS 25 KG,-2400
4901929457,5/22/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901929456,5/22/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901929454,5/22/2019,camion,CGNA,CENTRO CARTAGENA,CGNA,CENTRO CARTAGENA ,1000234,HOMOPOLIMERO 25H35-SB BIG BAG 1200 KG,-24000
4901929909,5/23/2019,camion,CBOD,CEDI CALI,BBOD,CEDI BOGOTA,4020,HDPE FORMOLENE E-924,-31700
4901929909,5/23/2019,camion,CBOD,CEDI CALI,BBOD,CEDI BOGOTA,4020,HDPE FORMOLENE E-924,-1150
4901929909,5/23/2019,camion,CBOD,CEDI CALI,BBOD,CEDI BOGOTA,4020,HDPE FORMOLENE E-924,-1150
4901929665,5/23/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4032,LLDPE SABIC M500026,-16
4901929754,5/23/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4054,LLDPE FORMOLENE L42009E2,-100
4901929754,5/23/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4054,LLDPE FORMOLENE L42009E2,-23
4901929754,5/23/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4054,LLDPE FORMOLENE L42009E2,-69
4901929766,5/23/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4058,HDPE ALATHON L-5005,-162
4901929766,5/23/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4058,HDPE ALATHON L-5005,-83
4901929773,5/23/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4114,HDPE CYNPOL HM6015,-22
4901929776,5/23/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4126,LDPE HANWHA 5320,-24
4901929791,5/23/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4142,HDPE FL7000,-15
4901929791,5/23/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4147,HDPE HONAM 2210JU,-36
4901929791,5/23/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4180,POLIETILENO LUPOLEN 2426-H,-117
4901929791,5/23/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4182,POLIETILENO LDPE LD2420D,-24
4901929791,5/23/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4182,POLIETILENO LDPE LD2420D,-19
4901929938,5/23/2019,camion,CBOD,CEDI CALI,CGNA,CENTRO CARTAGENA ,4211,POLIETILENO LLDPE EXELENE 1401,-247
