,mes,id_ciudad_origen,id_ciudad_destino,sku,cantidad,familia,capacidad,costo,conteo,tasa_util
620,4,CGNA_CEDI,TENJO,,2.5,COPOLIMERO IMPACTO,,,,
621,4,CGNA_CEDI,VILLA RICA,,35.0,COPOLIMERO IMPACTO,,,,
622,4,CGNA_CEDI,YUMBO,,30.0,COPOLIMERO IMPACTO,,,,
623,4,CGNA_CEDI,ZIPAQUIRA,,28.3,COPOLIMERO IMPACTO,,,,
624,4,BBOD,ITAGUI,,0.15,COPOLIMERO RANDOM,,,,
625,4,BBOD,SABANETA,,0.375,COPOLIMERO RANDOM,,,,
626,4,CBOD,COPACABANA,,1.5,COPOLIMERO RANDOM,,,,
627,4,CGNA_CEDI,BELEN,,21.0,COPOLIMERO RANDOM,,,,
628,4,CGNA_CEDI,COPACABANA,,5.425000000000001,COPOLIMERO RANDOM,,,,
629,4,CGNA_CEDI,COTA,,11.0,COPOLIMERO RANDOM,,,,
630,4,CGNA_CEDI,ENVIGADO,,12.0,COPOLIMERO RANDOM,,,,
631,4,CGNA_CEDI,FUNZA,,9.55,COPOLIMERO RANDOM,,,,
632,4,CGNA_CEDI,GIRARDOTA,,5.0,COPOLIMERO RANDOM,,,,
633,4,CGNA_CEDI,GUACHENE,,4.0,COPOLIMERO RANDOM,,,,
634,4,CGNA_CEDI,GUARNE,,3.0,COPOLIMERO RANDOM,,,,
635,4,CGNA_CEDI,GUACHENE,,8.0,COPOLIMERO RANDOM,,,,
636,4,CGNA_CEDI,ITAGUI,,42.35,COPOLIMERO RANDOM,,,,
637,4,CGNA_CEDI,LA ESTRELLA,,96.0,COPOLIMERO RANDOM,,,,
638,4,CGNA_CEDI,MADRID,,5.0,COPOLIMERO RANDOM,,,,
639,4,CGNA_CEDI,MANIZALES,,9.600000000000001,COPOLIMERO RANDOM,,,,
640,4,CGNA_CEDI,MARINILLA,,0.05,COPOLIMERO RANDOM,,,,
641,4,CGNA_CEDI,MOSQUERA,,4.5,COPOLIMERO RANDOM,,,,
642,4,CGNA_CEDI,MANIZALES,,52.5,COPOLIMERO RANDOM,,,,
643,4,CGNA_CEDI,MIRANDA,,27.0,COPOLIMERO RANDOM,,,,
644,4,CGNA_CEDI,NEIVA,,0.025,COPOLIMERO RANDOM,,,,
645,4,CGNA_CEDI,SABANETA,,62.0,COPOLIMERO RANDOM,,,,
646,4,CGNA_CEDI,SOACHA,,89.525,COPOLIMERO RANDOM,,,,
647,4,CGNA_CEDI,SOLEDAD,,3.0,COPOLIMERO RANDOM,,,,
648,4,CGNA_CEDI,TULUA,,3.0,COPOLIMERO RANDOM,,,,
649,4,CGNA_CEDI,VILLA RICA,,32.0,COPOLIMERO RANDOM,,,,
650,4,CGNA_CEDI,YUMBO,,22.9,COPOLIMERO RANDOM,,,,
651,4,CGNA_CEDI,LOS PATIOS,,6.0,HDPE HMW BIMODAL,,,,
652,4,CGNA_CEDI,MAGANGUE,,20.0,HDPE HMW BIMODAL,,,,
653,4,CGNA_CEDI,MOSQUERA,,68.0,HDPE HMW BIMODAL,,,,
654,4,CGNA_CEDI,PIEDECUESTA,,5.0,HDPE HMW BIMODAL,,,,
655,4,CGNA_CEDI,PALMIRA,,0.55,HDPE INYEC M.I.17-20,,,,
656,4,CGNA_CEDI,FACATATIVA,,0.3,HDPE INYEC(M.I.6-10),,,,
657,4,CGNA_CEDI,ITAGUI,,0.5,HDPE INYEC(M.I.6-10),,,,
658,4,CGNA_CEDI,CIENAGA,,1.0,HDPE SOPLADO,,,,
659,4,CGNA_CEDI,LA ESTRELLA,,8.0,HDPE SOPLADO,,,,
660,4,CGNA_CEDI,SABANETA,,2.0,HDPE SOPLADO,,,,
661,4,CGNA_CEDI,SOACHA,,44.0,HDPE SOPLADO,,,,
662,4,BBOD,LA ESTRELLA,,0.05,HDPE SOPLADO (HMW),,,,
663,4,BBOD,BOGOTA-DISTRITO CAPITAL,,5.0,HOMOPOLIMERO,,,,
664,4,CGNA_CEDI,BELEN,,6.0,HOMOPOLIMERO,,,,
665,4,CGNA_CEDI,CAJICA,,153.775,HOMOPOLIMERO,,,,
666,4,CGNA_CEDI,CHIA,,70.0,HOMOPOLIMERO,,,,
667,4,CGNA_CEDI,CIENAGA,,18.2,HOMOPOLIMERO,,,,
668,4,CGNA_CEDI,COPACABANA,,0.025,HOMOPOLIMERO,,,,
669,4,CGNA_CEDI,COTA,,94.8,HOMOPOLIMERO,,,,
670,4,CGNA_CEDI,DOSQUEBRADAS,,10.0,HOMOPOLIMERO,,,,
671,4,CGNA_CEDI,ENVIGADO,,20.0,HOMOPOLIMERO,,,,
672,4,CGNA_CEDI,FUNZA,,299.59999999999997,HOMOPOLIMERO,,,,
673,4,CGNA_CEDI,FUNZA,,112.0,HOMOPOLIMERO,,,,
674,4,CGNA_CEDI,GALAPA,,8.0,HOMOPOLIMERO,,,,
675,4,CGNA_CEDI,GIRARDOTA,,55.0,HOMOPOLIMERO,,,,
676,4,CGNA_CEDI,GIRON,,116.0,HOMOPOLIMERO,,,,
677,4,CGNA_CEDI,GUACHENE,,8.0,HOMOPOLIMERO,,,,
678,4,CGNA_CEDI,GUARNE,,16.85,HOMOPOLIMERO,,,,
679,4,CGNA_CEDI,GUACHENE,,68.0,HOMOPOLIMERO,,,,
680,4,CGNA_CEDI,ITAGUI,,204.4,HOMOPOLIMERO,,,,
681,4,CGNA_CEDI,LA ESTRELLA,,299.45,HOMOPOLIMERO,,,,
682,4,CGNA_CEDI,MADRID,,34.0,HOMOPOLIMERO,,,,
683,4,CGNA_CEDI,MANIZALES,,70.325,HOMOPOLIMERO,,,,
684,4,CGNA_CEDI,MOSQUERA,,67.825,HOMOPOLIMERO,,,,
685,4,CGNA_CEDI,MADRID,,30.0,HOMOPOLIMERO,,,,
686,4,CGNA_CEDI,MANIZALES,,17.5,HOMOPOLIMERO,,,,
687,4,CGNA_CEDI,MOSQUERA,,75.0,HOMOPOLIMERO,,,,
688,4,CGNA_CEDI,PALMIRA,,2371.2000000000035,HOMOPOLIMERO,,,,
689,4,CGNA_CEDI,SABANETA,,24.775,HOMOPOLIMERO,,,,
690,4,CGNA_CEDI,SOACHA,,79.65,HOMOPOLIMERO,,,,
691,4,CGNA_CEDI,SIBERIA,,5.0,HOMOPOLIMERO,,,,
692,4,CGNA_CEDI,TENJO,,2.5,HOMOPOLIMERO,,,,
693,4,CGNA_CEDI,VILLA RICA,,2.0,HOMOPOLIMERO,,,,
694,4,CGNA_CEDI,YUMBO,,62.0,HOMOPOLIMERO,,,,
695,4,CGNA_CEDI,ZIPAQUIRA,,192.525,HOMOPOLIMERO,,,,
696,4,CGNA_CEDI,LOS PATIOS,,1.4,LDPE HEAVY DUTY,,,,
697,4,CGNA_CEDI,PALMIRA,,5.5,LDPE HEAVY DUTY,,,,
698,4,CGNA_CEDI,ITAGUI,,0.3,LDPE POLIFEN 640,,,,
699,4,BBOD,ITAGUI,,0.425,LDPE USO GENERAL,,,,
700,4,CGNA_CEDI,LOS PATIOS,,1.5,LDPE USO GENERAL,,,,
701,4,CGNA_CEDI,MAGANGUE,,10.0,LDPE USO GENERAL,,,,
702,4,CGNA_CEDI,PIEDECUESTA,,1.0,LDPE USO GENERAL,,,,
703,4,CGNA_CEDI,GALAPA,,15.0,LLDPE BUT (M.I. 1)CA,,,,
704,4,CGNA_CEDI,LOS PATIOS,,1.0,LLDPE BUT (M.I. 1)CA,,,,
705,4,CGNA_CEDI,MAGANGUE,,3.0,LLDPE BUT (M.I. 1)CA,,,,
706,4,CGNA_CEDI,MANIZALES,,6.0,LLDPE BUT (M.I. 1)CA,,,,
707,4,CGNA_CEDI,PIEDECUESTA,,1.0,LLDPE BUT (M.I. 1)CA,,,,
708,4,CGNA_CEDI,FACATATIVA,,0.1,LLDPE INYECCION,,,,
709,4,CGNA_CEDI,PALMIRA,,0.35,LLDPE INYECCION,,,,
710,4,CGNA_CEDI,SABANETA,,0.025,LLDPE INYECCION,,,,
711,4,CGNA_CEDI,COTA,,1.5,MASTERB. BLANCO B.PE,,,,
712,4,CGNA_CEDI,DOSQUEBRADAS,,0.05,MASTERB. BLANCO B.PE,,,,
713,4,CGNA_CEDI,FUNZA,,0.7250000000000001,MASTERB. BLANCO B.PE,,,,
714,4,CGNA_CEDI,GALAPA,,1.5,MASTERB. BLANCO B.PE,,,,
715,4,CGNA_CEDI,GIRARDOTA,,0.1,MASTERB. BLANCO B.PE,,,,
716,4,CGNA_CEDI,GUACHENE,,15.0,MASTERB. BLANCO B.PE,,,,
717,4,CGNA_CEDI,ITAGUI,,0.45000000000000007,MASTERB. BLANCO B.PE,,,,
718,4,CGNA_CEDI,LOS PATIOS,,0.6,MASTERB. BLANCO B.PE,,,,
719,4,CGNA_CEDI,MAGANGUE,,0.125,MASTERB. BLANCO B.PE,,,,
720,4,CGNA_CEDI,PALMIRA,,0.15,MASTERB. BLANCO B.PE,,,,
721,4,CGNA_CEDI,SOACHA,,0.3,MASTERB. BLANCO B.PE,,,,
722,4,CGNA_CEDI,ZIPAQUIRA,,1.0,MASTERB. BLANCO B.PE,,,,
723,4,CGNA_CEDI,CHIA,,0.3,MASTERB. BLANCO B.PP,,,,
724,4,CGNA_CEDI,COTA,,0.3,MASTERB. BLANCO B.PP,,,,
725,4,CGNA_CEDI,LA ESTRELLA,,0.1,MASTERB. BLANCO B.PP,,,,
726,4,CGNA_CEDI,MANIZALES,,0.05,MASTERB. BLANCO B.PP,,,,
727,4,CGNA_CEDI,SOACHA,,0.47500000000000003,MASTERB. BLANCO B.PP,,,,
728,4,CGNA_CEDI,COPACABANA,,14.500000000000002,MASTERB. BLANCO B.PS,,,,
729,4,CGNA_CEDI,FUNZA,,3.0,MASTERB. BLANCO B.PS,,,,
730,4,CGNA_CEDI,GIRARDOTA,,0.2,MASTERB. BLANCO B.PS,,,,
731,4,CGNA_CEDI,ARMENIA,,0.2,MASTERB. NEGRO B.PE,,,,
732,4,CGNA_CEDI,COTA,,15.5,MASTERB. NEGRO B.PE,,,,
733,4,CGNA_CEDI,DOSQUEBRADAS,,0.22499999999999998,MASTERB. NEGRO B.PE,,,,
734,4,CGNA_CEDI,FUNZA,,4.2,MASTERB. NEGRO B.PE,,,,
735,4,CGNA_CEDI,GUARNE,,3.0,MASTERB. NEGRO B.PE,,,,
736,4,CGNA_CEDI,LOS PATIOS,,0.6,MASTERB. NEGRO B.PE,,,,
737,4,CGNA_CEDI,COTA,,0.4,MASTERB. NEGRO B.PP,,,,
738,4,CGNA_CEDI,FUNZA,,0.125,MASTERB. NEGRO B.PP,,,,
739,4,CGNA_CEDI,GUACHENE,,2.0,MASTERB. NEGRO B.PP,,,,
740,4,CGNA_CEDI,ITAGUI,,1.0,MASTERB. NEGRO B.PP,,,,
741,4,CGNA_CEDI,MIRANDA,,0.35,MASTERB. NEGRO B.PP,,,,
742,4,CGNA_CEDI,SOACHA,,0.1,MASTERB. NEGRO B.PP,,,,
743,4,CGNA_CEDI,VILLA RICA,,2.0,MASTERB. NEGRO B.PP,,,,
744,4,CGNA_CEDI,YUMBO,,0.4,MASTERB. NEGRO B.PP,,,,
745,4,CGNA_CEDI,DOSQUEBRADAS,,0.14100000000000001,MASTERBATCH DE COLOR,,,,
746,4,CGNA_CEDI,FUNZA,,2.3150000000000004,MASTERBATCH DE COLOR,,,,
747,4,CGNA_CEDI,GUACHENE,,0.42500000000000004,MASTERBATCH DE COLOR,,,,
748,4,CGNA_CEDI,MADRID,,0.5,MASTERBATCH DE COLOR,,,,
749,4,CGNA_CEDI,MOSQUERA,,0.871,MASTERBATCH DE COLOR,,,,
750,4,CGNA_CEDI,MOSQUERA,,0.025,MASTERBATCH DE COLOR,,,,
751,4,CGNA_CEDI,PIEDECUESTA,,0.024,MASTERBATCH DE COLOR,,,,
752,4,CGNA_CEDI,YUMBO,,0.1,MASTERBATCH DE COLOR,,,,
753,4,CGNA_CEDI,ZIPAQUIRA,,0.9700000000000001,MASTERBATCH DE COLOR,,,,
754,4,CGNA_CEDI,FUNZA,,5.2,PP REF.FIBRA  VIDRIO,,,,
755,4,CGNA_CEDI,MANIZALES,,1.45,PP REF.FIBRA  VIDRIO,,,,
756,4,CGNA_CEDI,MIRANDA,,7.275,PP REF.FIBRA  VIDRIO,,,,
757,4,CGNA_CEDI,NEIVA,,0.025,PP REF.FIBRA  VIDRIO,,,,
758,4,CGNA_CEDI,ZONA FRANCA RIONEGRO ANTIOQUIA,,1.6749999999999998,PP REF.FIBRA  VIDRIO,,,,
759,4,CGNA_CEDI,COTA,,2.0,PP REFORZADO  CACO3,,,,
760,4,CGNA_CEDI,FUNZA,,1.575,PP REFORZADO  CACO3,,,,
761,4,CGNA_CEDI,SABANETA,,0.05,PP REFORZADO  CACO3,,,,
762,4,CGNA_CEDI,COPACABANA,,0.95,PP REFORZADO  TALCO,,,,
763,4,CGNA_CEDI,ITAGUI,,0.45,PP REFORZADO  TALCO,,,,
764,4,CGNA_CEDI,MOSQUERA,,0.125,PP REFORZADO  TALCO,,,,
765,4,CGNA_CEDI,CALDAS,,2.5,SEGUNDAS,,,,
766,4,CGNA_CEDI,LA ESTRELLA,,7.1,SEGUNDAS,,,,
767,5,CGNA_CEDI,COTA,,0.325,ADITIVOS,,,,
768,5,CGNA_CEDI,DOSQUEBRADAS,,0.45000000000000007,ADITIVOS,,,,
769,5,CGNA_CEDI,ENVIGADO,,0.30000000000000004,ADITIVOS,,,,
770,5,CGNA_CEDI,FUNZA,,0.4,ADITIVOS,,,,
771,5,CGNA_CEDI,GALAPA,,0.15,ADITIVOS,,,,
772,5,CGNA_CEDI,GUACHENE,,0.5,ADITIVOS,,,,
773,5,CGNA_CEDI,GUACHENE,,0.45,ADITIVOS,,,,
774,5,CGNA_CEDI,ITAGUI,,5.499999999999999,ADITIVOS,,,,
775,5,CGNA_CEDI,MANIZALES,,1.5,ADITIVOS,,,,
776,5,CGNA_CEDI,YUMBO,,0.625,ADITIVOS,,,,
777,5,CGNA_CEDI,ZIPAQUIRA,,1.0499999999999998,ADITIVOS,,,,
778,5,CGNA_CEDI,COTA,,0.8,ANTIFIBRILANTES,,,,
779,5,CGNA_CEDI,GIRON,,3.0,ANTIFIBRILANTES,,,,
780,5,CGNA_CEDI,LA ESTRELLA,,5.0,ANTIFIBRILANTES,,,,
781,5,CGNA_CEDI,TURBO,,1.0,ANTIFIBRILANTES,,,,
782,5,CGNA_CEDI,YUMBO,,0.05,ANTIFIBRILANTES,,,,
783,5,CGNA_CEDI,ZIPAQUIRA,,2.5,ANTIFIBRILANTES,,,,
784,5,ABOD,PALMIRA,,2.0,AYUDAS DE PROCESO,,,,
785,5,CGNA_CEDI,ARMENIA,,4.5,AYUDAS DE PROCESO,,,,
786,5,CGNA_CEDI,CANDELARIA,,20.0,AYUDAS DE PROCESO,,,,
787,5,CGNA_CEDI,COTA,,3.0,AYUDAS DE PROCESO,,,,
788,5,CGNA_CEDI,LOS PATIOS,,2.0,AYUDAS DE PROCESO,,,,
789,5,CGNA_CEDI,PIEDECUESTA,,0.025,AYUDAS DE PROCESO,,,,
790,5,CGNA_CEDI,COTA,,4.3,COMPUESTOS FLEXIBLES,,,,
791,5,BBOD,LA ESTRELLA,,0.425,COPOLIMERO IMPACTO,,,,
792,5,CGNA_CEDI,BELEN,,15.0,COPOLIMERO IMPACTO,,,,
793,5,CGNA_CEDI,COPACABANA,,0.25,COPOLIMERO IMPACTO,,,,
794,5,CGNA_CEDI,COTA,,29.0,COPOLIMERO IMPACTO,,,,
795,5,CGNA_CEDI,ENVIGADO,,2.0,COPOLIMERO IMPACTO,,,,
796,5,CGNA_CEDI,FUNZA,,27.0,COPOLIMERO IMPACTO,,,,
797,5,CGNA_CEDI,GIRON,,0.125,COPOLIMERO IMPACTO,,,,
798,5,CGNA_CEDI,GUACHENE,,12.0,COPOLIMERO IMPACTO,,,,
799,5,CGNA_CEDI,LA ESTRELLA,,67.05,COPOLIMERO IMPACTO,,,,
800,5,CGNA_CEDI,MADRID,,20.0,COPOLIMERO IMPACTO,,,,
801,5,CGNA_CEDI,MANIZALES,,44.2,COPOLIMERO IMPACTO,,,,
802,5,CGNA_CEDI,MIRANDA,,3.0,COPOLIMERO IMPACTO,,,,
803,5,CGNA_CEDI,MOSQUERA,,2.375,COPOLIMERO IMPACTO,,,,
804,5,CGNA_CEDI,MIRANDA,,54.0,COPOLIMERO IMPACTO,,,,
805,5,CGNA_CEDI,PALMIRA,,4.4,COPOLIMERO IMPACTO,,,,
806,5,CGNA_CEDI,SOACHA,,3.05,COPOLIMERO IMPACTO,,,,
807,5,CGNA_CEDI,TABIO,,3.0,COPOLIMERO IMPACTO,,,,
808,5,CGNA_CEDI,TENJO,,9.0,COPOLIMERO IMPACTO,,,,
809,5,CGNA_CEDI,VILLA RICA,,119.0,COPOLIMERO IMPACTO,,,,
810,5,CGNA_CEDI,YUMBO,,24.249999999999996,COPOLIMERO IMPACTO,,,,
811,5,CGNA_CEDI,ZIPAQUIRA,,28.0,COPOLIMERO IMPACTO,,,,
812,5,CGNA_CEDI,ZONA FRANCA RIONEGRO ANTIOQUIA,,10.2,COPOLIMERO IMPACTO,,,,
813,5,CGNA_CEDI,BELEN,,42.0,COPOLIMERO RANDOM,,,,
814,5,CGNA_CEDI,COPACABANA,,4.9,COPOLIMERO RANDOM,,,,
815,5,CGNA_CEDI,COTA,,10.5,COPOLIMERO RANDOM,,,,
816,5,CGNA_CEDI,COTA,,2.0,COPOLIMERO RANDOM,,,,
817,5,CGNA_CEDI,ENVIGADO,,6.0,COPOLIMERO RANDOM,,,,
818,5,CGNA_CEDI,FUNZA,,23.549999999999997,COPOLIMERO RANDOM,,,,
819,5,CGNA_CEDI,GALAPA,,1.0,COPOLIMERO RANDOM,,,,
820,5,CGNA_CEDI,GUACHENE,,5.0,COPOLIMERO RANDOM,,,,
821,5,CGNA_CEDI,GUACHENE,,8.0,COPOLIMERO RANDOM,,,,
822,5,CGNA_CEDI,GUARNE,,8.0,COPOLIMERO RANDOM,,,,
823,5,CGNA_CEDI,ITAGUI,,16.2,COPOLIMERO RANDOM,,,,
824,5,CGNA_CEDI,LA ESTRELLA,,80.5,COPOLIMERO RANDOM,,,,
825,5,CGNA_CEDI,MADRID,,6.0,COPOLIMERO RANDOM,,,,
826,5,CGNA_CEDI,MANIZALES,,15.825000000000001,COPOLIMERO RANDOM,,,,
827,5,CGNA_CEDI,MARINILLA,,5.0,COPOLIMERO RANDOM,,,,
828,5,CGNA_CEDI,MOSQUERA,,4.1,COPOLIMERO RANDOM,,,,
829,5,CGNA_CEDI,PALMIRA,,28.4,COPOLIMERO RANDOM,,,,
830,5,CGNA_CEDI,SABANETA,,17.825,COPOLIMERO RANDOM,,,,
831,5,CGNA_CEDI,SOACHA,,86.0,COPOLIMERO RANDOM,,,,
832,5,CGNA_CEDI,SOLEDAD,,1.0,COPOLIMERO RANDOM,,,,
833,5,CGNA_CEDI,TULUA,,2.6,COPOLIMERO RANDOM,,,,
834,5,CGNA_CEDI,VILLA RICA,,36.0,COPOLIMERO RANDOM,,,,
835,5,CGNA_CEDI,YUMBO,,55.6,COPOLIMERO RANDOM,,,,
836,5,CGNA_CEDI,LOS PATIOS,,22.0,HDPE HMW BIMODAL,,,,
837,5,CGNA_CEDI,MAGANGUE,,25.0,HDPE HMW BIMODAL,,,,
838,5,CGNA_CEDI,MOSQUERA,,85.0,HDPE HMW BIMODAL,,,,
839,5,CGNA_CEDI,PIEDECUESTA,,3.0,HDPE HMW BIMODAL,,,,
840,5,CGNA_CEDI,FACATATIVA,,0.15,HDPE INYEC M.I.17-20,,,,
841,5,CGNA_CEDI,LA ESTRELLA,,0.5,HDPE INYEC M.I.17-20,,,,
842,5,CGNA_CEDI,MANIZALES,,0.4,HDPE INYEC M.I.17-20,,,,
843,5,CGNA_CEDI,PALMIRA,,0.2,HDPE INYEC M.I.17-20,,,,
844,5,CGNA_CEDI,ITAGUI,,4.05,HDPE INYEC(M.I. 4-5),,,,
845,5,CGNA_CEDI,SABANETA,,11.15,HDPE INYEC(M.I.6-10),,,,
846,5,BBOD,SABANETA,,2.0,HDPE SOPLADO,,,,
847,5,CGNA_CEDI,MADRID,,86.975,HDPE SOPLADO,,,,
848,5,CGNA_CEDI,SOACHA,,34.0,HDPE SOPLADO,,,,
849,5,CGNA_CEDI,YUMBO,,0.6,HDPE SOPLADO FORMOLE,,,,
850,5,ABOD,DOSQUEBRADAS,,3.0,HOMOPOLIMERO,,,,
851,5,BBOD,SABANETA,,0.55,HOMOPOLIMERO,,,,
852,5,CGNA_CEDI,BELEN,,6.0,HOMOPOLIMERO,,,,
853,5,CGNA_CEDI,CAJICA,,118.19999999999999,HOMOPOLIMERO,,,,
854,5,CGNA_CEDI,CHIA,,80.0,HOMOPOLIMERO,,,,
855,5,CGNA_CEDI,COPACABANA,,6.05,HOMOPOLIMERO,,,,
856,5,CGNA_CEDI,COTA,,134.8,HOMOPOLIMERO,,,,
857,5,CGNA_CEDI,DOSQUEBRADAS,,40.0,HOMOPOLIMERO,,,,
858,5,CGNA_CEDI,DOSQUEBRADAS,,15.0,HOMOPOLIMERO,,,,
859,5,CGNA_CEDI,ENVIGADO,,37.0,HOMOPOLIMERO,,,,
860,5,CGNA_CEDI,FUNZA,,199.22500000000002,HOMOPOLIMERO,,,,
861,5,CGNA_CEDI,FUNZA,,136.0,HOMOPOLIMERO,,,,
862,5,CGNA_CEDI,GALAPA,,9.5,HOMOPOLIMERO,,,,
863,5,CGNA_CEDI,GIRARDOTA,,45.0,HOMOPOLIMERO,,,,
864,5,CGNA_CEDI,GIRON,,90.0,HOMOPOLIMERO,,,,
865,5,CGNA_CEDI,GUACHENE,,16.0,HOMOPOLIMERO,,,,
866,5,CGNA_CEDI,GUARNE,,15.0,HOMOPOLIMERO,,,,
867,5,CGNA_CEDI,GUACHENE,,170.0,HOMOPOLIMERO,,,,
868,5,CGNA_CEDI,ITAGUI,,145.0,HOMOPOLIMERO,,,,
869,5,CGNA_CEDI,LA ESTRELLA,,345.125,HOMOPOLIMERO,,,,
870,5,CGNA_CEDI,MADRID,,55.0,HOMOPOLIMERO,,,,
871,5,CGNA_CEDI,MANIZALES,,135.0,HOMOPOLIMERO,,,,
872,5,CGNA_CEDI,MOSQUERA,,23.5,HOMOPOLIMERO,,,,
873,5,CGNA_CEDI,MADRID,,15.0,HOMOPOLIMERO,,,,
874,5,CGNA_CEDI,MIRANDA,,54.0,HOMOPOLIMERO,,,,
875,5,CGNA_CEDI,MOSQUERA,,62.0,HOMOPOLIMERO,,,,
876,5,CGNA_CEDI,PALMIRA,,2256.3000000000025,HOMOPOLIMERO,,,,
877,5,CGNA_CEDI,PIEDECUESTA,,6.075,HOMOPOLIMERO,,,,
878,5,CGNA_CEDI,SABANETA,,1.1500000000000001,HOMOPOLIMERO,,,,
879,5,CGNA_CEDI,SOACHA,,56.0,HOMOPOLIMERO,,,,
880,5,CGNA_CEDI,SOLEDAD,,2.0,HOMOPOLIMERO,,,,
881,5,CGNA_CEDI,TENJO,,9.0,HOMOPOLIMERO,,,,
882,5,CGNA_CEDI,TULUA,,0.5,HOMOPOLIMERO,,,,
883,5,CGNA_CEDI,VILLA RICA,,3.0,HOMOPOLIMERO,,,,
884,5,CGNA_CEDI,YUMBO,,51.225,HOMOPOLIMERO,,,,
885,5,CGNA_CEDI,ZIPAQUIRA,,156.0,HOMOPOLIMERO,,,,
886,5,CGNA_CEDI,DOSQUEBRADAS,,4.0,LDPE HEAVY DUTY,,,,
887,5,CGNA_CEDI,MOSQUERA,,36.025,LDPE HEAVY DUTY,,,,
888,5,CGNA_CEDI,PALMIRA,,0.65,LDPE HEAVY DUTY,,,,
889,5,BBOD,SABANETA,,2.0,LDPE POLIFEN 640,,,,
890,5,CGNA_CEDI,FACATATIVA,,20.0,LDPE USO GENERAL,,,,
891,5,CGNA_CEDI,LOS PATIOS,,1.6,LDPE USO GENERAL,,,,
892,5,CGNA_CEDI,MAGANGUE,,5.0,LDPE USO GENERAL,,,,
893,5,CGNA_CEDI,SOLEDAD,,1.0,LDPE USO GENERAL,,,,
894,5,CGNA_CEDI,FUNZA,,3.9499999999999997,LLDPE BUT (M.I. 1)CA,,,,
895,5,CGNA_CEDI,GALAPA,,15.0,LLDPE BUT (M.I. 1)CA,,,,
896,5,CGNA_CEDI,LOS PATIOS,,1.975,LLDPE BUT (M.I. 1)CA,,,,
897,5,CGNA_CEDI,PIEDECUESTA,,1.0,LLDPE BUT (M.I. 1)CA,,,,
898,5,CGNA_CEDI,FUNZA,,0.025,LLDPE HEXENO,,,,
899,5,CGNA_CEDI,ARMENIA,,0.5,MASTERB. BLANCO B.PE,,,,
900,5,CGNA_CEDI,COTA,,5.675000000000001,MASTERB. BLANCO B.PE,,,,
901,5,CGNA_CEDI,DOSQUEBRADAS,,0.525,MASTERB. BLANCO B.PE,,,,
902,5,CGNA_CEDI,FACATATIVA,,0.35,MASTERB. BLANCO B.PE,,,,
903,5,CGNA_CEDI,FUNZA,,0.8999999999999999,MASTERB. BLANCO B.PE,,,,
904,5,CGNA_CEDI,GALAPA,,1.0,MASTERB. BLANCO B.PE,,,,
905,5,CGNA_CEDI,GUACHENE,,25.0,MASTERB. BLANCO B.PE,,,,
906,5,CGNA_CEDI,GUACHENE,,0.025,MASTERB. BLANCO B.PE,,,,
907,5,CGNA_CEDI,ITAGUI,,0.075,MASTERB. BLANCO B.PE,,,,
908,5,CGNA_CEDI,LA ESTRELLA,,0.05,MASTERB. BLANCO B.PE,,,,
909,5,CGNA_CEDI,LOS PATIOS,,1.1,MASTERB. BLANCO B.PE,,,,
910,5,CGNA_CEDI,MADRID,,0.1,MASTERB. BLANCO B.PE,,,,
911,5,CGNA_CEDI,PIEDECUESTA,,0.025,MASTERB. BLANCO B.PE,,,,
912,5,CGNA_CEDI,PALMIRA,,9.0,MASTERB. BLANCO B.PP,,,,
913,5,CGNA_CEDI,COPACABANA,,14.4,MASTERB. BLANCO B.PS,,,,
914,5,CGNA_CEDI,FUNZA,,5.0,MASTERB. BLANCO B.PS,,,,
915,5,CGNA_CEDI,GIRARDOTA,,0.5,MASTERB. BLANCO B.PS,,,,
916,5,BBOD,GUARNE,,0.125,MASTERB. NEGRO B.PE,,,,
917,5,BBOD,PUERTO TEJADA,,0.2,MASTERB. NEGRO B.PE,,,,
918,5,CGNA_CEDI,COPACABANA,,0.1,MASTERB. NEGRO B.PE,,,,
919,5,CGNA_CEDI,COTA,,29.65,MASTERB. NEGRO B.PE,,,,
920,5,CGNA_CEDI,DOSQUEBRADAS,,0.4,MASTERB. NEGRO B.PE,,,,
921,5,CGNA_CEDI,DOSQUEBRADAS,,0.05,MASTERB. NEGRO B.PE,,,,
922,5,CGNA_CEDI,FACATATIVA,,0.15,MASTERB. NEGRO B.PE,,,,
923,5,CGNA_CEDI,FUNZA,,4.2250000000000005,MASTERB. NEGRO B.PE,,,,
924,5,CGNA_CEDI,FUSAGASUGA,,0.675,MASTERB. NEGRO B.PE,,,,
925,5,CGNA_CEDI,GIRARDOTA,,0.1,MASTERB. NEGRO B.PE,,,,
926,5,CGNA_CEDI,GUARNE,,1.5,MASTERB. NEGRO B.PE,,,,
927,5,CGNA_CEDI,ITAGUI,,0.25,MASTERB. NEGRO B.PE,,,,
928,5,CGNA_CEDI,LA TEBAIDA,,1.0,MASTERB. NEGRO B.PE,,,,
929,5,CGNA_CEDI,MAGANGUE,,0.25,MASTERB. NEGRO B.PE,,,,
930,5,CGNA_CEDI,MANIZALES,,0.05,MASTERB. NEGRO B.PE,,,,
931,5,CGNA_CEDI,PUERTO TEJADA,,0.1,MASTERB. NEGRO B.PE,,,,
932,5,CGNA_CEDI,CAJICA,,0.075,MASTERB. NEGRO B.PP,,,,
